<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>
USC,20180205,7.80,7.80,7.80,7.80,1500
USC,20180131,8.10,8.10,8.10,8.10,6600
USC,20171114,10.50,10.50,10.50,10.50,100
USC,20171002,7.54,7.54,7.54,7.54,4000
USC,20170310,9.99,9.99,9.99,9.99,100
USC,20170303,9.99,9.99,9.99,9.99,100
USC,20170223,10.08,10.08,10.08,10.08,100
USC,20170213,10.08,10.08,10.08,10.08,200
USC,20170209,10.09,10.09,10.09,10.08,200
USC,20170208,10.36,10.36,10.36,10.37,200
USC,20170206,10.08,10.08,10.08,10.08,200
