<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
600611.SS (1),20180518,4.63,4.67,4.62,4.65,3243900.0
600611.SS (1),20180517,4.69,4.7,4.63,4.63,4915066.0
600611.SS (1),20180516,4.69,4.72,4.68,4.69,2816732.0
600611.SS (1),20180515,4.7,4.72,4.66,4.72,3843302.0
600611.SS (1),20180514,4.7,4.71,4.67,4.68,3765150.0
600611.SS (1),20180511,4.7,4.74,4.68,4.71,4333502.0
600611.SS (1),20180510,4.7,4.73,4.69,4.69,3645253.0
600611.SS (1),20180509,4.73,4.73,4.68,4.69,2648472.0
600611.SS (1),20180508,4.72,4.74,4.69,4.73,3860865.0
600611.SS (1),20180507,4.69,4.72,4.65,4.72,5834019.0
600611.SS (1),20180504,4.65,4.68,4.64,4.67,4177554.0
600611.SS (1),20180503,4.59,4.67,4.59,4.66,4972396.0
600611.SS (1),20180502,4.67,4.67,4.58,4.61,6871250.0
600611.SS (1),20180427,4.68,4.69,4.59,4.65,5263300.0
600611.SS (1),20180426,4.7,4.72,4.65,4.66,5886760.0
600611.SS (1),20180425,4.69,4.74,4.67,4.71,5980022.0
600611.SS (1),20180424,4.65,4.72,4.65,4.71,4980562.0
600611.SS (1),20180423,4.64,4.67,4.61,4.64,4370981.0
600611.SS (1),20180420,4.7,4.73,4.62,4.64,6097748.0
600611.SS (1),20180419,4.74,4.76,4.69,4.73,5875453.0
600611.SS (1),20180418,4.72,4.75,4.63,4.74,6094445.0
600611.SS (1),20180417,4.74,4.76,4.68,4.68,6358599.0
600611.SS (1),20180416,4.79,4.8,4.73,4.74,6453485.0
600611.SS (1),20180413,4.82,4.87,4.79,4.81,5516372.0
600611.SS (1),20180412,4.9,4.92,4.82,4.82,7361818.0
600611.SS (1),20180411,4.91,4.95,4.89,4.91,9079313.0
600611.SS (1),20180410,4.91,4.95,4.88,4.93,9693138.0
600611.SS (1),20180409,4.92,4.96,4.9,4.93,8678323.0
600611.SS (1),20180404,4.97,5.08,4.93,4.95,14876953.0
600611.SS (1),20180403,4.93,4.99,4.92,4.98,16187203.0
600611.SS (1),20180402,5.04,5.19,5.0,5.01,35557218.0
600611.SS (1),20180330,4.87,4.88,4.83,4.86,7028390.0
600611.SS (1),20180329,4.77,4.87,4.77,4.86,7307425.0
600611.SS (1),20180328,4.82,4.84,4.76,4.79,8593759.0
600611.SS (1),20180327,4.82,4.88,4.81,4.85,8629258.0
600611.SS (1),20180326,4.71,4.79,4.67,4.78,11032907.0
600611.SS (1),20180323,4.9,4.98,4.68,4.78,23637781.0
600611.SS (1),20180322,4.92,5.05,4.91,5.0,18117600.0
600611.SS (1),20180321,4.92,5.11,4.91,4.94,23353913.0
600611.SS (1),20180320,4.95,4.98,4.9,4.94,11357928.0
600611.SS (1),20180319,5.07,5.18,4.98,4.99,29098959.0
600611.SS (1),20180316,4.93,5.12,4.9,5.08,33427905.0
600611.SS (1),20180315,4.86,4.96,4.86,4.91,7953847.0
600611.SS (1),20180314,4.92,4.94,4.84,4.88,9033675.0
600611.SS (1),20180313,4.99,5.0,4.91,4.92,8391685.0
600611.SS (1),20180312,4.98,5.02,4.96,4.99,11533086.0
600611.SS (1),20180309,4.93,5.0,4.91,4.97,11028881.0
600611.SS (1),20180308,4.97,4.98,4.92,4.96,12536823.0
600611.SS (1),20180307,5.1,5.1,4.92,4.96,40169528.0
600611.SS (1),20180306,4.79,5.3,4.77,5.17,47901621.0
600611.SS (1),20180305,4.69,4.95,4.68,4.82,20612504.0
600611.SS (1),20180302,4.68,4.72,4.67,4.69,5425236.0
600611.SS (1),20180301,4.66,4.73,4.63,4.71,9493123.0
600611.SS (1),20180228,4.63,4.67,4.61,4.65,5879209.0
600611.SS (1),20180227,4.67,4.68,4.64,4.65,6084220.0
600611.SS (1),20180226,4.62,4.68,4.61,4.67,7503026.0
600611.SS (1),20180223,4.6,4.63,4.58,4.62,5729642.0
600611.SS (1),20180222,4.58,4.61,4.56,4.6,5108293.0
600611.SS (1),20180214,4.55,4.58,4.53,4.55,3619387.0
600611.SS (1),20180213,4.57,4.61,4.55,4.55,5694058.0
600611.SS (1),20180212,4.52,4.58,4.5,4.55,7724547.0
600611.SS (1),20180209,4.55,4.57,4.42,4.49,11388806.0
600611.SS (1),20180208,4.62,4.66,4.57,4.64,7060882.0
600611.SS (1),20180207,4.68,4.71,4.54,4.61,9560654.0
600611.SS (1),20180206,4.82,4.82,4.57,4.58,20990494.0
600611.SS (1),20180205,4.86,4.91,4.83,4.87,11075174.0
600611.SS (1),20180202,4.93,4.94,4.85,4.88,9306144.0
600611.SS (1),20180201,5.0,5.04,4.9,4.93,12736488.0
600611.SS (1),20180131,5.07,5.08,4.99,5.0,9530329.0
600611.SS (1),20180130,5.1,5.12,5.07,5.08,7318993.0
600611.SS (1),20180129,5.17,5.2,5.07,5.1,11331629.0
600611.SS (1),20180126,5.18,5.2,5.16,5.18,7846429.0
600611.SS (1),20180125,5.19,5.21,5.15,5.16,10948174.0
600611.SS (1),20180124,5.15,5.18,5.13,5.17,10723987.0
600611.SS (1),20180123,5.1,5.14,5.09,5.14,10459321.0
600611.SS (1),20180122,5.08,5.09,5.04,5.09,9073503.0
600611.SS (1),20180119,5.09,5.11,5.06,5.08,10673561.0
600611.SS (1),20180118,5.07,5.09,5.05,5.08,6773902.0
600611.SS (1),20180117,5.04,5.1,5.0,5.09,9795713.0
600611.SS (1),20180116,5.0,5.04,4.98,5.04,6794607.0
600611.SS (1),20180115,5.09,5.1,4.97,5.0,9343650.0
600611.SS (1),20180112,5.09,5.11,5.07,5.09,6372814.0
600611.SS (1),20180111,5.07,5.1,5.06,5.1,6037637.0
600611.SS (1),20180110,5.08,5.1,5.05,5.08,6527950.0
600611.SS (1),20180109,5.1,5.11,5.07,5.09,5945650.0
600611.SS (1),20180108,5.1,5.11,5.07,5.1,5842950.0
600611.SS (1),20180105,5.09,5.11,5.07,5.1,8174339.0
600611.SS (1),20180104,5.07,5.12,5.05,5.11,11128740.0
600611.SS (1),20180103,5.04,5.09,5.03,5.07,7720056.0
600611.SS (1),20180102,5.0,5.07,4.99,5.05,10603359.0
600611.SS (1),20171229,4.96,4.99,4.95,4.98,4681407.0
600611.SS (1),20171228,4.97,4.99,4.92,4.96,6904223.0
600611.SS (1),20171227,5.0,5.02,4.94,4.97,8488352.0
600611.SS (1),20171226,4.98,5.05,4.98,5.02,5597780.0
600611.SS (1),20171225,5.05,5.07,4.97,4.98,7017600.0
600611.SS (1),20171222,5.02,5.11,4.99,5.06,9048536.0
600611.SS (1),20171221,5.03,5.04,4.98,5.02,5346384.0
600611.SS (1),20171220,5.01,5.02,4.97,5.0,5553593.0
600611.SS (1),20171219,4.99,5.03,4.99,5.0,4285891.0
600611.SS (1),20171218,5.01,5.03,4.98,5.0,3391256.0
600611.SS (1),20171215,5.04,5.04,4.98,5.0,5298604.0
600611.SS (1),20171214,5.0,5.08,4.97,5.06,11458658.0
600611.SS (1),20171213,4.97,5.0,4.96,5.0,4766772.0
600611.SS (1),20171212,5.03,5.05,4.97,4.97,4382313.0
600611.SS (1),20171211,5.03,5.05,5.02,5.03,4247514.0
600611.SS (1),20171208,4.99,5.05,4.96,5.03,6657312.0
600611.SS (1),20171207,5.0,5.01,4.97,4.99,4127206.0
600611.SS (1),20171206,4.96,5.01,4.95,5.0,7389994.0
600611.SS (1),20171205,5.06,5.08,4.93,4.98,11256834.0
600611.SS (1),20171204,5.09,5.11,5.06,5.06,4407650.0
600611.SS (1),20171201,5.08,5.12,5.06,5.1,5775600.0
600611.SS (1),20171130,5.09,5.09,5.06,5.08,4066808.0
600611.SS (1),20171129,5.08,5.1,5.05,5.09,5349563.0
600611.SS (1),20171128,5.05,5.09,5.04,5.08,5018287.0
600611.SS (1),20171127,5.12,5.13,5.04,5.05,8668400.0
600611.SS (1),20171124,5.12,5.14,5.1,5.13,4763707.0
600611.SS (1),20171123,5.19,5.22,5.11,5.13,8016426.0
600611.SS (1),20171122,5.22,5.23,5.17,5.2,6624919.0
600611.SS (1),20171121,5.2,5.24,5.18,5.21,7165350.0
600611.SS (1),20171120,5.18,5.2,5.14,5.2,5820308.0
600611.SS (1),20171117,5.27,5.29,5.15,5.18,12291561.0
600611.SS (1),20171116,5.31,5.32,5.27,5.27,4675036.0
600611.SS (1),20171115,5.31,5.31,5.28,5.28,6013119.0
600611.SS (1),20171114,5.35,5.36,5.31,5.32,7159242.0
600611.SS (1),20171113,5.36,5.42,5.34,5.36,9719068.0
600611.SS (1),20171110,5.37,5.38,5.35,5.35,4985573.0
600611.SS (1),20171109,5.36,5.4,5.36,5.38,4730265.0
600611.SS (1),20171108,5.36,5.41,5.32,5.37,7786568.0
600611.SS (1),20171107,5.33,5.38,5.31,5.37,6788897.0
600611.SS (1),20171106,5.28,5.34,5.26,5.33,6903491.0
600611.SS (1),20171103,5.36,5.41,5.29,5.3,10739186.0
600611.SS (1),20171102,5.38,5.38,5.35,5.36,8054743.0
600611.SS (1),20171101,5.45,5.45,5.36,5.39,11854883.0
600611.SS (1),20171031,5.34,5.48,5.34,5.46,15510207.0
600611.SS (1),20171030,5.47,5.47,5.3,5.36,17632509.0
600611.SS (1),20171027,5.51,5.51,5.47,5.48,11078094.0
600611.SS (1),20171026,5.51,5.54,5.47,5.51,17278755.0
600611.SS (1),20171025,5.52,5.54,5.49,5.52,15327673.0
600611.SS (1),20171024,5.6,5.6,5.48,5.53,28518070.0
600611.SS (1),20171023,5.63,5.66,5.58,5.61,35146161.0
600611.SS (1),20171020,5.57,5.85,5.56,5.69,65885844.0
600611.SS (1),20171019,5.46,5.59,5.45,5.56,30598517.0
600611.SS (1),20171018,5.49,5.52,5.47,5.47,9295136.0
600611.SS (1),20171017,5.49,5.51,5.46,5.48,6301566.0
600611.SS (1),20171016,5.53,5.55,5.48,5.49,13061744.0
600611.SS (1),20171013,5.49,5.52,5.46,5.52,7898198.0
600611.SS (1),20171012,5.49,5.5,5.46,5.49,7079366.0
600611.SS (1),20171011,5.47,5.5,5.45,5.48,10114201.0
600611.SS (1),20171010,5.41,5.47,5.39,5.47,9671726.0
600611.SS (1),20171009,5.42,5.45,5.4,5.42,8335255.0
600611.SS (1),20170929,5.35,5.39,5.34,5.38,5836674.0
600611.SS (1),20170928,5.38,5.39,5.34,5.35,6779479.0
600611.SS (1),20170927,5.4,5.41,5.36,5.37,6584012.0
600611.SS (1),20170926,5.41,5.42,5.37,5.4,7115720.0
600611.SS (1),20170925,5.45,5.48,5.41,5.41,8542207.0
600611.SS (1),20170922,5.52,5.54,5.43,5.44,13816936.0
600611.SS (1),20170921,5.51,5.55,5.49,5.52,14628757.0
600611.SS (1),20170920,5.52,5.53,5.48,5.51,10285447.0
600611.SS (1),20170919,5.48,5.52,5.46,5.52,13432195.0
600611.SS (1),20170918,5.46,5.49,5.46,5.48,7307450.0
600611.SS (1),20170915,5.48,5.49,5.46,5.48,5802466.0
600611.SS (1),20170914,5.53,5.53,5.47,5.49,9355880.0
600611.SS (1),20170913,5.49,5.52,5.46,5.52,7465656.0
600611.SS (1),20170912,5.49,5.52,5.46,5.48,11696510.0
600611.SS (1),20170911,5.46,5.49,5.44,5.49,7701455.0
600611.SS (1),20170908,5.45,5.48,5.44,5.46,9568956.0
600611.SS (1),20170907,5.47,5.52,5.47,5.48,12256112.0
600611.SS (1),20170906,5.46,5.47,5.43,5.46,9597535.0
600611.SS (1),20170905,5.5,5.5,5.46,5.47,8285175.0
600611.SS (1),20170904,5.5,5.5,5.47,5.5,10493359.0
600611.SS (1),20170901,5.52,5.52,5.48,5.5,11539578.0
600611.SS (1),20170831,5.53,5.53,5.48,5.51,11234043.0
600611.SS (1),20170830,5.53,5.59,5.52,5.53,11635138.0
600611.SS (1),20170829,5.55,5.57,5.51,5.52,9568352.0
600611.SS (1),20170828,5.49,5.58,5.49,5.56,16777433.0
600611.SS (1),20170825,5.41,5.48,5.4,5.48,8141634.0
600611.SS (1),20170824,5.45,5.5,5.4,5.42,8501166.0
600611.SS (1),20170823,5.48,5.49,5.42,5.45,5444225.0
600611.SS (1),20170822,5.51,5.53,5.46,5.47,6232928.0
600611.SS (1),20170821,5.52,5.54,5.49,5.52,7621797.0
600611.SS (1),20170818,5.45,5.55,5.44,5.51,10904428.0
600611.SS (1),20170817,5.44,5.48,5.41,5.48,8643266.0
600611.SS (1),20170816,5.4,5.44,5.38,5.43,5298816.0
600611.SS (1),20170815,5.43,5.45,5.39,5.41,6737454.0
600611.SS (1),20170814,5.33,5.44,5.33,5.44,7516591.0
600611.SS (1),20170811,5.44,5.45,5.33,5.34,11566016.0
600611.SS (1),20170810,5.5,5.55,5.46,5.47,10874716.0
600611.SS (1),20170809,5.53,5.54,5.49,5.5,6206751.0
600611.SS (1),20170808,5.54,5.55,5.5,5.54,8229835.0
600611.SS (1),20170807,5.55,5.57,5.51,5.55,8178474.0
600611.SS (1),20170804,5.46,5.57,5.46,5.5,13311255.0
600611.SS (1),20170803,5.46,5.5,5.45,5.47,7669157.0
600611.SS (1),20170802,5.5,5.52,5.45,5.46,9416649.0
600611.SS (1),20170801,5.49,5.63,5.48,5.52,15813347.0
600611.SS (1),20170731,5.5,5.51,5.45,5.49,10248192.0
600611.SS (1),20170728,5.48,5.51,5.45,5.5,9826984.0
600611.SS (1),20170727,5.39,5.51,5.39,5.49,13869657.0
600611.SS (1),20170726,5.43,5.45,5.38,5.41,5849271.0
600611.SS (1),20170725,5.47,5.49,5.39,5.43,8239454.0
600611.SS (1),20170724,5.37,5.49,5.34,5.49,13381600.0
600611.SS (1),20170721,5.34,5.43,5.33,5.37,7703377.0
600611.SS (1),20170720,5.32,5.37,5.29,5.37,8579866.0
600611.SS (1),20170719,5.22,5.33,5.19,5.32,8078434.0
600611.SS (1),20170718,5.15,5.23,5.15,5.22,5779592.0
600611.SS (1),20170717,5.39,5.39,5.17,5.18,18578316.0
