<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
FDR.PA,20180518,90.949997,91.0,90.349998,90.599998,161179
FDR.PA,20180517,91.5,91.699997,90.449997,90.599998,134609
FDR.PA,20180516,91.900002,92.050003,91.349998,91.349998,153459
FDR.PA,20180515,92.0,92.300003,90.699997,91.550003,207900
FDR.PA,20180514,96.199997,96.599998,95.949997,96.300003,152572
FDR.PA,20180511,96.099998,97.300003,96.0,96.0,125625
FDR.PA,20180510,95.25,96.650002,95.050003,96.150002,157342
FDR.PA,20180509,95.349998,95.449997,93.900002,95.099998,157476
FDR.PA,20180508,96.75,96.75,94.900002,95.349998,218491
FDR.PA,20180507,94.449997,96.800003,94.449997,96.550003,137438
FDR.PA,20180504,93.150002,94.349998,93.0,94.099998,156165
FDR.PA,20180503,92.650002,93.349998,92.550003,93.050003,188375
FDR.PA,20180502,92.800003,93.199997,92.050003,92.449997,133964
FDR.PA,20180430,91.949997,92.800003,91.949997,92.650002,124632
FDR.PA,20180427,90.900002,91.949997,90.849998,91.900002,100048
FDR.PA,20180426,89.800003,91.5,89.550003,90.75,130497
FDR.PA,20180425,89.599998,90.050003,88.849998,89.650002,100816
FDR.PA,20180424,89.050003,89.800003,89.0,89.599998,110189
FDR.PA,20180423,88.75,89.099998,88.25,89.050003,64841
FDR.PA,20180420,88.199997,89.150002,88.199997,88.75,102901
FDR.PA,20180419,89.150002,89.449997,87.900002,88.300003,156757
FDR.PA,20180418,90.349998,90.449997,89.849998,90.150002,79464
FDR.PA,20180417,89.900002,90.650002,89.900002,90.199997,97372
FDR.PA,20180416,89.5,89.900002,89.099998,89.449997,63293
FDR.PA,20180413,88.949997,89.849998,88.849998,89.5,69713
FDR.PA,20180412,88.400002,88.949997,87.75,88.800003,125515
FDR.PA,20180411,88.599998,88.699997,88.150002,88.150002,111261
FDR.PA,20180410,88.699997,88.900002,88.199997,88.599998,88458
FDR.PA,20180409,90.0,90.0,88.349998,88.550003,169576
FDR.PA,20180406,90.0,90.0,89.5,89.599998,136576
FDR.PA,20180405,90.599998,90.699997,89.849998,89.949997,126486
FDR.PA,20180404,90.199997,90.199997,89.5,90.050003,105244
FDR.PA,20180403,89.349998,89.949997,88.800003,89.949997,126829
FDR.PA,20180329,89.400002,90.25,89.349998,89.650002,170260
FDR.PA,20180328,88.599998,89.449997,88.050003,89.449997,130555
FDR.PA,20180327,89.0,89.349998,88.550003,88.900002,81129
FDR.PA,20180326,88.900002,89.199997,87.900002,88.400002,82656
FDR.PA,20180323,88.800003,89.199997,88.400002,88.599998,91888
FDR.PA,20180322,88.400002,89.199997,87.949997,89.199997,106205
FDR.PA,20180321,89.800003,89.800003,88.150002,88.5,106847
