<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
PUB.PA,20180518,62.060001,62.299999,61.560001,61.599998,581373
PUB.PA,20180517,61.240002000000004,62.32,61.16,62.32,442377
PUB.PA,20180516,61.02,61.759997999999996,60.98,61.240002000000004,510120
PUB.PA,20180515,61.220001,62.040001000000004,61.220001,61.299999,533257
PUB.PA,20180514,61.939999,62.060001,61.200001,61.32,502719
PUB.PA,20180511,62.220001,62.5,61.860001000000004,62.040001000000004,533108
PUB.PA,20180510,62.380001,62.720001,62.060001,62.360001000000004,325228
PUB.PA,20180509,62.540001000000004,62.619999,62.0,62.32,433372
PUB.PA,20180508,61.84,62.900002,61.799999,62.82,501140
PUB.PA,20180507,62.02,62.299999,61.900002,62.0,227115
PUB.PA,20180504,62.240002000000004,62.619999,62.119999,62.119999,595077
PUB.PA,20180503,61.82,62.380001,61.720001,62.380001,624804
PUB.PA,20180502,61.82,62.080002,61.540001000000004,62.040001000000004,715589
PUB.PA,20180430,60.68,62.0,60.32,62.0,869859
PUB.PA,20180427,59.700001,60.959998999999996,58.959998999999996,60.740002000000004,745237
PUB.PA,20180426,59.060001,59.720001,58.799999,59.66,548585
PUB.PA,20180425,58.599998,59.5,58.540001000000004,59.02,445613
PUB.PA,20180424,59.060001,59.32,58.580002,58.82,435264
PUB.PA,20180423,59.200001,59.200001,58.439999,59.080002,406966
PUB.PA,20180420,60.400002,60.459998999999996,58.939999,59.400002,866070
PUB.PA,20180419,58.299999,61.0,58.0,60.279999,2080111
PUB.PA,20180418,56.18,56.619999,55.900002,56.139998999999996,554514
PUB.PA,20180417,55.360001000000004,57.040001000000004,55.119999,56.220001,1070647
PUB.PA,20180416,55.82,56.419998,54.619999,55.139998999999996,585775
PUB.PA,20180413,55.68,56.18,55.34,55.860001000000004,360232
PUB.PA,20180412,56.200001,56.360001000000004,55.360001000000004,55.52,399559
PUB.PA,20180411,56.639998999999996,56.959998999999996,55.880001,56.200001,544280
PUB.PA,20180410,57.16,57.540001000000004,56.099998,56.700001,736222
PUB.PA,20180409,57.240002000000004,57.400002,56.619999,56.84,551114
PUB.PA,20180406,56.740002000000004,57.18,56.32,57.139998999999996,418934
PUB.PA,20180405,55.880001,57.080002,55.68,57.0,760915
PUB.PA,20180404,55.32,55.639998999999996,54.799999,55.279999,704647
PUB.PA,20180403,56.0,56.139998999999996,55.279999,55.279999,582948
PUB.PA,20180329,56.5,56.84,56.099998,56.580002,590556
PUB.PA,20180328,55.419998,56.380001,54.900002,56.380001,527270
PUB.PA,20180327,55.84,56.200001,55.220001,55.700001,438931
PUB.PA,20180326,55.700001,55.82,54.919998,55.139998999999996,588805
PUB.PA,20180323,55.0,55.759997999999996,54.52,55.68,982666
PUB.PA,20180322,56.119999,56.34,55.02,55.380001,909322
PUB.PA,20180321,57.0,57.48,56.279999,56.48,930367
PUB.PA,20180320,60.700001,61.0,56.580002,56.720001,1952527
PUB.PA,20180319,57.900002,59.259997999999996,57.419998,59.099998,789120
PUB.PA,20180316,57.560001,57.900002,57.380001,57.900002,886883
PUB.PA,20180315,57.82,57.82,57.119999,57.560001,641615
PUB.PA,20180314,57.0,57.779999,56.639998999999996,57.560001,614885
PUB.PA,20180313,57.5,57.540001000000004,56.540001000000004,56.880001,584855
PUB.PA,20180312,57.419998,57.939999,57.080002,57.5,360272
PUB.PA,20180309,57.259997999999996,57.380001,56.48,57.259997999999996,579888
PUB.PA,20180308,57.299999,57.48,56.599998,57.259997999999996,741386
PUB.PA,20180307,57.5,57.68,56.5,57.240002000000004,830383
PUB.PA,20180306,59.119999,59.299999,58.0,58.34,586301
PUB.PA,20180305,58.860001000000004,59.279999,58.639998999999996,58.959998999999996,563905
PUB.PA,20180302,59.720001,60.099998,58.639998999999996,58.799999,762202
PUB.PA,20180301,60.900002,60.900002,58.259997999999996,59.919998,1970251
PUB.PA,20180228,61.0,62.360001000000004,61.0,62.040001000000004,699810
PUB.PA,20180227,61.580002,61.860001000000004,61.200001,61.259997999999996,396134
PUB.PA,20180226,61.119999,62.040001000000004,61.02,61.439999,420870
PUB.PA,20180223,60.98,61.220001,60.580002,60.919998,526162
PUB.PA,20180222,60.52,61.040001000000004,60.18,60.759997999999996,749141
PUB.PA,20180221,61.380001,61.400002,60.540001000000004,60.880001,602464
PUB.PA,20180220,60.959998999999996,61.759997999999996,60.639998999999996,61.5,815122
PUB.PA,20180219,62.599998,62.959998999999996,61.200001,61.400002,739873
PUB.PA,20180216,62.720001,63.040001000000004,62.060001,62.66,832194
PUB.PA,20180215,62.48,63.18,60.599998,62.400002,1576079
PUB.PA,20180214,59.84,63.099998,59.759997999999996,62.34,2237811
PUB.PA,20180213,57.299999,59.900002,57.099998,59.48,1516585
PUB.PA,20180212,57.200001,57.560001,56.939999,57.32,954333
PUB.PA,20180209,57.82,58.18,56.439999,56.66,1323607
PUB.PA,20180208,57.759997999999996,59.700001,56.919998,57.939999,2398727
PUB.PA,20180207,54.380001,56.279999,53.900002,55.740002000000004,1068292
PUB.PA,20180206,53.279999,54.66,52.880001,54.099998,1134716
PUB.PA,20180205,55.099998,55.259997999999996,54.279999,54.5,722015
PUB.PA,20180202,55.799999,55.939999,55.119999,55.439999,638073
PUB.PA,20180201,55.68,56.360001000000004,55.48,56.0,574570
PUB.PA,20180131,55.740002000000004,55.98,55.52,55.68,588228
PUB.PA,20180130,55.32,55.860001000000004,55.259997999999996,55.560001,399220
PUB.PA,20180129,55.919998,56.0,55.419998,55.439999,551335
PUB.PA,20180126,56.0,56.700001,55.459998999999996,55.880001,897375
PUB.PA,20180125,56.560001,56.560001,55.639998999999996,56.200001,735925
PUB.PA,20180124,57.060001,57.060001,56.32,56.700001,601404
PUB.PA,20180123,57.5,57.98,56.939999,57.240002000000004,644562
PUB.PA,20180122,58.099998,58.34,57.740002000000004,57.919998,506968
PUB.PA,20180119,57.66,58.380001,56.919998,58.099998,492141
PUB.PA,20180118,57.439999,58.099998,57.16,57.68,666504
PUB.PA,20180117,58.360001000000004,58.5,56.740002000000004,57.139998999999996,894193
PUB.PA,20180116,58.200001,58.68,57.98,58.48,786626
PUB.PA,20180115,56.98,58.32,56.98,58.200001,903147
PUB.PA,20180112,56.0,57.0,55.700001,56.84,818560
PUB.PA,20180111,55.799999,56.060001,55.119999,55.799999,673069
PUB.PA,20180110,57.119999,57.119999,55.560001,55.759997999999996,731042
PUB.PA,20180109,56.0,57.200001,55.900002,56.98,875018
PUB.PA,20180108,55.759997999999996,56.040001000000004,55.419998,55.759997999999996,660005
PUB.PA,20180105,54.080002,55.759997999999996,54.080002,55.599998,827513
PUB.PA,20180104,54.240002000000004,54.299999,53.419998,54.080002,934769
PUB.PA,20180103,55.0,55.060001,53.759997999999996,53.779999,936153
PUB.PA,20180102,56.599998,56.599998,54.900002,55.0,723777
PUB.PA,20171229,56.450001,57.07,56.369999,56.650002,242299
PUB.PA,20171228,56.630001,57.23,56.450001,56.529999,293432
PUB.PA,20171227,56.689999,57.150002,56.610001000000004,56.619999,292723
