<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
LR.PA,20180518,66.779999,67.059998,66.620003,66.699997,466874
LR.PA,20180517,66.519997,66.91999799999999,66.5,66.91999799999999,290057
LR.PA,20180516,66.139999,66.760002,66.099998,66.540001,264914
LR.PA,20180515,66.059998,66.459999,65.959999,66.160004,380716
LR.PA,20180514,66.480003,66.5,66.059998,66.18,200914
LR.PA,20180511,66.639999,66.779999,66.279999,66.459999,260645
LR.PA,20180510,66.260002,66.660004,66.099998,66.660004,258793
LR.PA,20180509,65.860001,66.199997,65.760002,66.139999,343246
LR.PA,20180508,65.660004,65.879997,65.339996,65.879997,386886
LR.PA,20180507,65.019997,65.639999,64.959999,65.620003,287555
LR.PA,20180504,64.699997,65.400002,64.540001,65.139999,539635
LR.PA,20180503,64.199997,65.120003,64.0,64.300003,490385
LR.PA,20180502,64.480003,64.639999,63.98,64.260002,837645
LR.PA,20180430,64.18,64.5,64.0,64.5,427661
LR.PA,20180427,63.959998999999996,64.540001,63.959998999999996,64.239998,394005
LR.PA,20180426,63.939999,64.32,63.599998,63.959998999999996,532625
LR.PA,20180425,63.880001,64.199997,63.259997999999996,63.84,532822
LR.PA,20180424,64.360001,64.839996,64.0,64.360001,672297
LR.PA,20180423,64.860001,64.980003,64.239998,64.480003,600683
LR.PA,20180420,64.940002,65.400002,64.739998,65.199997,500058
LR.PA,20180419,64.5,65.199997,64.480003,64.839996,829394
LR.PA,20180418,63.459998999999996,63.880001,63.279999,63.880001,567701
LR.PA,20180417,62.98,63.360001000000004,62.200001,63.34,646591
LR.PA,20180416,62.060001,62.799999,62.060001,62.799999,393160
LR.PA,20180413,61.959998999999996,62.639998999999996,61.82,62.200001,575796
LR.PA,20180412,62.200001,62.459998999999996,61.32,62.380001,727458
LR.PA,20180411,62.32,62.560001,61.98,62.16,340121
LR.PA,20180410,62.700001,63.139998999999996,62.279999,62.400002,564817
LR.PA,20180409,62.400002,63.139998999999996,62.360001000000004,62.5,539997
LR.PA,20180406,62.919998,62.919998,61.98,62.099998,643606
LR.PA,20180405,63.419998,63.66,62.200001,63.0,1072748
LR.PA,20180404,62.779999,62.939999,62.0,62.439999,560299
LR.PA,20180403,63.360001000000004,63.360001000000004,62.560001,62.720001,589043
LR.PA,20180329,64.059998,64.220001,63.700001,63.700001,699749
LR.PA,20180328,63.0,64.0,62.419998,64.0,863089
LR.PA,20180327,63.040001000000004,63.540001000000004,62.68,63.380001,703516
LR.PA,20180326,63.02,63.16,62.02,62.299999,424767
LR.PA,20180323,62.959998999999996,63.099998,62.240002000000004,62.779999,504188
LR.PA,20180322,64.199997,64.519997,62.880001,63.639998999999996,506743
LR.PA,20180321,64.839996,64.959999,64.260002,64.5,375402
LR.PA,20180320,64.660004,65.019997,64.199997,64.91999799999999,356767
LR.PA,20180319,64.18,64.760002,63.759997999999996,64.58000200000001,466536
LR.PA,20180316,64.239998,64.639999,64.019997,64.459999,764913
LR.PA,20180315,64.540001,64.699997,63.939999,64.440002,358161
LR.PA,20180314,64.139999,64.739998,63.82,64.120003,449517
LR.PA,20180313,64.5,64.800003,63.759997999999996,64.139999,518768
LR.PA,20180312,64.199997,64.459999,63.900002,64.379997,515571
LR.PA,20180309,63.799999,64.139999,63.599998,63.860001000000004,434493
LR.PA,20180308,62.860001000000004,63.82,62.860001000000004,63.740002000000004,604407
