<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
GAPB.MX,20180518,174.169998,175.0,170.300003,170.679993,1556856.0
GAPB.MX,20180517,176.740005,177.149994,174.009995,174.330002,827868.0
GAPB.MX,20180516,181.889999,182.610001,176.0,176.190002,2494312.0
GAPB.MX,20180515,178.740005,182.100006,177.429993,181.5,653589.0
GAPB.MX,20180514,181.570007,181.570007,177.03999299999998,178.970001,785761.0
GAPB.MX,20180511,180.449997,182.0,177.240005,179.78999299999998,473601.0
GAPB.MX,20180510,178.33999599999999,181.58999599999999,178.0,180.770004,615783.0
GAPB.MX,20180509,181.020004,181.919998,178.279999,178.66000400000001,845459.0
GAPB.MX,20180508,180.970001,182.830002,180.490005,182.179993,955510.0
GAPB.MX,20180507,185.630005,186.869995,180.199997,180.5,1602622.0
GAPB.MX,20180504,190.009995,190.800003,185.309998,186.08999599999999,782888.0
GAPB.MX,20180503,192.0,193.029999,189.619995,190.220001,873322.0
GAPB.MX,20180502,194.059998,196.490005,193.690002,194.179993,981760.0
GAPB.MX,20180430,195.070007,196.360001,194.0,194.53999299999998,834400.0
GAPB.MX,20180427,197.169998,198.779999,194.490005,195.46000700000002,473215.0
GAPB.MX,20180426,194.009995,198.41000400000001,194.009995,197.699997,454327.0
GAPB.MX,20180425,196.399994,198.240005,194.03999299999998,195.240005,904149.0
GAPB.MX,20180424,197.470001,199.199997,196.96000700000002,197.389999,473826.0
GAPB.MX,20180423,194.66000400000001,201.110001,194.66000400000001,198.940002,506431.0
GAPB.MX,20180420,197.0,197.479996,193.270004,194.669998,1059263.0
GAPB.MX,20180419,195.0,200.779999,195.0,197.429993,617592.0
GAPB.MX,20180418,198.919998,201.41000400000001,196.919998,199.889999,807007.0
GAPB.MX,20180417,196.279999,199.330002,194.179993,197.649994,1060532.0
GAPB.MX,20180416,195.309998,196.570007,194.610001,196.0,262260.0
GAPB.MX,20180413,193.71000700000002,195.889999,191.979996,195.119995,569090.0
GAPB.MX,20180412,193.399994,194.71000700000002,191.630005,192.990005,1604151.0
GAPB.MX,20180411,192.550003,195.639999,192.270004,195.149994,631010.0
GAPB.MX,20180410,192.550003,192.550003,189.91000400000001,192.229996,562494.0
GAPB.MX,20180409,191.28999299999998,192.33999599999999,188.929993,190.440002,661873.0
