<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
COST,20180504,192.83999599999999,196.399994,191.279999,195.190002,1704500
COST,20180503,193.919998,193.990005,190.179993,193.009995,1815500
COST,20180502,195.479996,195.580002,192.449997,194.0,2498100
COST,20180501,196.490005,197.080002,193.509995,196.550003,1413200
COST,20180430,197.100006,199.03999299999998,196.389999,197.16000400000001,2165000
COST,20180427,194.949997,196.919998,194.529999,196.580002,1563100
COST,20180426,194.119995,196.440002,193.33999599999999,195.259995,1445800
COST,20180425,192.229996,194.669998,191.389999,193.970001,1311700
COST,20180424,194.53999299999998,195.360001,191.149994,192.509995,1598900
COST,20180423,193.809998,194.380005,192.259995,193.350006,1618000
COST,20180420,194.429993,195.669998,192.75,193.559998,2252800
COST,20180419,196.16000400000001,196.399994,193.5,195.070007,2427600
COST,20180418,196.300003,197.770004,196.119995,196.509995,1663100
COST,20180417,195.66000400000001,196.880005,194.729996,196.0,2160500
COST,20180416,191.83999599999999,195.800003,191.380005,194.580002,3026800
COST,20180413,189.809998,189.830002,187.009995,188.91000400000001,1744400
COST,20180412,185.5,190.03999299999998,185.490005,188.820007,2841600
COST,20180411,182.25,186.369995,182.220001,184.649994,1697300
COST,20180410,185.75,185.970001,182.169998,183.550003,2526000
COST,20180409,185.199997,187.399994,183.5,184.41000400000001,1946000
COST,20180406,185.33999599999999,187.25,183.100006,183.96000700000002,2259000
COST,20180405,186.699997,187.0,184.929993,186.25,1933600
COST,20180404,181.130005,186.350006,180.940002,185.520004,2111000
COST,20180403,183.529999,184.169998,181.350006,182.610001,2287000
COST,20180402,186.91000400000001,186.91000400000001,181.050003,182.75,3599200
COST,20180329,184.740005,188.639999,184.41000400000001,188.429993,3016000
COST,20180328,183.610001,184.619995,181.229996,183.610001,2168700
COST,20180327,187.440002,187.66000400000001,182.059998,183.149994,2495300
COST,20180326,183.029999,187.559998,182.33999599999999,187.220001,2036600
COST,20180323,183.279999,184.449997,180.830002,180.83999599999999,2351800
COST,20180322,184.899994,185.550003,182.5,182.639999,2489800
COST,20180321,186.830002,187.889999,186.059998,186.070007,2048300
COST,20180320,185.100006,187.580002,184.600006,187.350006,1852500
COST,20180319,185.630005,185.979996,182.809998,184.149994,2493200
COST,20180316,186.179993,186.25,184.470001,185.869995,3569400
COST,20180315,184.820007,186.570007,184.16000400000001,185.509995,1811300
COST,20180314,188.779999,189.009995,183.5,184.630005,2866000
COST,20180313,190.050003,190.119995,186.800003,187.46000700000002,1964300
COST,20180312,188.270004,190.100006,187.550003,189.369995,2394100
COST,20180309,186.5,188.639999,184.220001,188.580002,3288100
COST,20180308,186.190002,186.350006,183.080002,185.690002,6061500
COST,20180307,189.21000700000002,189.75,184.779999,187.360001,5157100
COST,20180306,192.139999,192.25,190.070007,191.46000700000002,2458700
COST,20180305,188.449997,191.979996,187.5,191.479996,2155800
COST,20180302,187.479996,190.389999,187.220001,189.330002,2275900
COST,20180301,191.309998,192.990005,187.320007,189.029999,2447700
COST,20180228,191.600006,193.759995,190.889999,190.899994,2179800
COST,20180227,193.449997,195.520004,190.100006,190.100006,2170400
COST,20180226,190.100006,193.100006,189.929993,192.809998,1852400
COST,20180223,187.830002,189.850006,185.91000400000001,189.809998,1561700
COST,20180222,186.350006,188.330002,185.66000400000001,186.58999599999999,1360100
COST,20180221,188.529999,189.139999,185.690002,185.75,1747200
COST,20180220,189.869995,191.479996,187.630005,188.119995,2202100
COST,20180216,191.449997,194.619995,191.03999299999998,191.559998,1969300
COST,20180215,188.08999599999999,191.71000700000002,186.570007,191.479996,2072900
COST,20180214,182.71000700000002,188.479996,182.309998,187.350006,2191000
COST,20180213,180.220001,184.600006,180.050003,184.149994,2123900
COST,20180212,181.83999599999999,183.259995,180.380005,181.059998,1596200
COST,20180209,179.779999,182.070007,175.78999299999998,180.720001,2777200
COST,20180208,184.509995,184.509995,178.529999,178.610001,3013200
COST,20180207,184.600006,186.190002,183.070007,183.190002,2594800
COST,20180206,178.91000400000001,185.240005,176.199997,185.009995,4067900
COST,20180205,190.66000400000001,192.100006,182.529999,182.770004,3407200
COST,20180202,191.25,193.600006,190.800003,190.990005,2386600
COST,20180201,193.41000400000001,195.399994,192.440002,193.470001,2096600
COST,20180131,197.440002,198.470001,194.100006,194.869995,2682300
COST,20180130,197.58999599999999,198.78999299999998,196.080002,197.91000400000001,2285000
COST,20180129,198.369995,199.880005,197.559998,198.320007,2031100
COST,20180126,197.75,199.229996,195.690002,198.91000400000001,2756200
COST,20180125,195.0,198.449997,194.740005,197.949997,3558700
COST,20180124,194.429993,194.75,191.929993,194.240005,2799200
COST,20180123,193.610001,194.100006,192.070007,193.419998,2316400
COST,20180122,192.5,194.759995,192.059998,194.380005,3009100
COST,20180119,191.71000700000002,192.639999,191.16000400000001,192.28999299999998,2353800
COST,20180118,192.229996,193.029999,191.220001,191.509995,1908000
COST,20180117,192.529999,192.559998,191.33999599999999,192.28999299999998,2585200
COST,20180116,192.350006,192.83999599999999,190.889999,191.529999,2006600
COST,20180112,190.100006,192.179993,190.0,191.83999599999999,3499500
COST,20180111,185.429993,190.669998,185.029999,189.380005,4678600
COST,20180110,185.75,186.240005,183.880005,185.419998,2609500
COST,20180109,189.009995,189.300003,186.149994,186.28999299999998,2241900
COST,20180108,187.320007,188.979996,187.25,188.479996,1961800
COST,20180105,189.429993,189.679993,186.720001,187.75,2819000
COST,20180104,192.0,192.300003,187.559998,189.100006,3525800
COST,20180103,188.820007,192.100006,188.380005,190.580002,3364400
COST,20180102,187.229996,190.679993,186.740005,188.320007,2509300
COST,20171229,186.46000700000002,187.600006,185.929993,186.119995,2028000
COST,20171228,186.570007,187.020004,186.190002,186.619995,1017000
COST,20171227,186.850006,187.059998,185.800003,186.300003,1175200
COST,20171226,186.190002,187.33999599999999,186.119995,186.550003,1120000
COST,20171222,187.270004,187.479996,185.970001,186.630005,1078300
COST,20171221,188.0,188.399994,186.580002,186.800003,1908100
COST,20171220,189.03999299999998,189.259995,185.399994,187.509995,3894400
COST,20171219,192.91000400000001,193.0,187.0,188.330002,3959900
COST,20171218,192.630005,194.350006,191.899994,192.309998,3492300
COST,20171215,193.41000400000001,195.350006,192.0,192.729996,8452900
COST,20171214,188.580002,189.740005,186.169998,186.529999,3743200
COST,20171213,188.529999,190.119995,187.800003,188.279999,3062900
COST,20171212,186.96000700000002,189.119995,186.800003,188.300003,3365700
