<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
OSTK,20180504,38.700001,38.849998,37.0,37.650002,1388900
OSTK,20180503,38.75,39.799999,37.700001,38.950001,739500
OSTK,20180502,38.150002,39.799999,38.150002,38.950001,1004100
OSTK,20180501,37.599998,38.299999,36.849998,38.25,892700
OSTK,20180430,37.150002,38.700001,37.0,38.099998,1095400
OSTK,20180427,37.099998,37.700001,36.5,37.150002,822400
OSTK,20180426,34.900002,37.860001000000004,34.75,37.25,1233400
OSTK,20180425,35.599998,35.700001,33.849998,34.450001,1217000
OSTK,20180424,37.25,39.200001,35.549999,35.75,1985700
OSTK,20180423,37.049999,37.799999,36.25,37.049999,787700
OSTK,20180420,36.849998,38.099998,36.400002,36.650002,1174600
OSTK,20180419,37.549999,37.950001,36.299999,36.849998,864300
OSTK,20180418,37.549999,38.689999,37.299999,37.700001,896300
OSTK,20180417,37.400002,37.950001,36.950001,37.599998,1174400
OSTK,20180416,37.349998,37.549999,35.880001,36.950001,1297600
OSTK,20180413,40.599998,41.5,36.799999,37.400002,2593800
OSTK,20180412,37.5,39.93,37.5,39.200001,3532400
OSTK,20180411,36.900002,38.5,36.25,36.299999,2039600
OSTK,20180410,36.549999,38.200001,35.849998,37.400002,2158000
OSTK,20180409,35.950001,36.549999,34.75,35.849998,1813900
OSTK,20180406,34.849998,37.25,34.5,35.849998,2434800
OSTK,20180405,35.5,35.849998,34.150002,35.529999,1811600
OSTK,20180404,31.0,36.400002,30.75,35.650002,2986200
OSTK,20180403,33.5,34.25,31.4,32.450001,4286200
OSTK,20180402,34.900002,35.450001,32.049999,32.849998,3561200
OSTK,20180329,38.75,38.900002,36.150002,36.25,3093100
OSTK,20180328,37.950001,38.75,35.549999,36.599998,3338900
OSTK,20180327,40.200001,41.200001,37.25,37.919998,4979700
OSTK,20180326,45.25,45.849998,43.5,44.599998,1885300
OSTK,20180323,45.25,46.700001,43.75,45.200001,1623400
OSTK,20180322,46.349998,47.299999,45.099998,45.25,1976500
OSTK,20180321,46.700001,48.400002,46.5,47.799999,1774000
OSTK,20180320,47.650002,48.299999,45.68,46.450001,2362800
OSTK,20180319,44.700001,48.849998,43.700001,47.799999,4229300
OSTK,20180316,40.799999,46.549999,40.299999,45.700001,7609300
OSTK,20180315,47.799999,48.75,44.549999,48.200001,5771600
OSTK,20180314,51.849998,51.950001,47.5,48.5,4228700
OSTK,20180313,57.200001,58.299999,51.849998,52.099998,3872500
OSTK,20180312,61.650002,62.099998,57.650002,57.849998,2209800
OSTK,20180309,62.650002,63.5,60.259997999999996,61.099998,2033000
OSTK,20180308,59.700001,63.450001,58.599998,63.049999,2207800
OSTK,20180307,60.099998,62.349998,58.549999,60.049999,2077600
OSTK,20180306,60.75,62.82,59.900002,61.150002,2799500
OSTK,20180305,60.549999,61.099998,58.75,60.549999,2465200
OSTK,20180302,55.849998,61.150002,54.849998,60.549999,2316200
OSTK,20180301,55.0,58.700001,54.25,57.75,4331400
OSTK,20180228,61.049999,62.880001,60.049999,60.400002,1824200
OSTK,20180227,64.949997,65.699997,60.299999,60.900002,2728500
OSTK,20180226,65.300003,66.75,63.5,64.400002,2126400
