<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
PYPL,20180504,73.190002,74.440002,72.230003,73.989998,7470800
PYPL,20180503,71.300003,73.769997,70.220001,73.449997,17310700
PYPL,20180502,75.0,75.709999,71.209999,71.730003,17710700
PYPL,20180501,74.150002,74.989998,73.599998,74.809998,5660200
PYPL,20180430,74.0,75.018997,73.690002,74.610001,9444400
PYPL,20180427,76.209999,76.389999,73.635002,74.129997,9794300
PYPL,20180426,76.32,77.620003,75.489998,76.029999,13625300
PYPL,20180425,75.389999,75.574997,73.699997,74.0,10940300
PYPL,20180424,78.900002,79.400002,75.08000200000001,75.279999,9186600
PYPL,20180423,78.860001,79.449997,77.989998,78.209999,4038500
PYPL,20180420,79.220001,79.870003,78.300003,78.730003,6265300
PYPL,20180419,80.199997,80.389999,79.190002,79.68,7122700
PYPL,20180418,80.099998,80.889999,79.32,80.339996,5943700
PYPL,20180417,78.550003,80.43,78.5,80.029999,7135700
PYPL,20180416,77.879997,78.5,77.190002,77.800003,5101400
PYPL,20180413,78.0,78.629997,76.83000200000001,77.269997,5909900
PYPL,20180412,76.800003,77.989998,76.610001,77.459999,5034800
PYPL,20180411,76.199997,77.400002,76.08000200000001,76.5,4581000
PYPL,20180410,76.510002,77.309998,75.800003,76.790001,5882500
PYPL,20180409,74.599998,76.879997,74.599998,75.190002,7328400
PYPL,20180406,75.519997,76.400002,73.699997,73.860001,8179100
PYPL,20180405,75.589996,77.82,75.480003,76.949997,10015700
PYPL,20180404,73.0,75.059998,72.519997,74.779999,8230800
PYPL,20180403,75.279999,75.410004,73.349998,74.559998,8886000
PYPL,20180402,75.230003,76.300003,74.010002,75.0,11417700
PYPL,20180329,75.309998,77.199997,74.550003,75.870003,11064300
PYPL,20180328,75.699997,76.75,74.739998,75.059998,14370300
PYPL,20180327,79.589996,79.900002,75.650002,76.309998,7980300
PYPL,20180326,77.980003,79.16999799999999,77.029999,78.949997,8682600
