Date,Open,High,Low,Close,Adj Close,Volume
2012-01-03,71.419998,71.760002,69.699997,69.839996,59.996227,1119900
2012-01-04,69.699997,69.699997,68.690002,68.720001,59.034084,864100
2012-01-05,67.709999,67.970001,66.500000,67.809998,58.252323,1698800
2012-01-06,67.800003,68.360001,67.669998,67.980003,58.398392,724100
2012-01-09,68.040001,68.150002,67.260002,67.580002,58.054764,782500
2012-01-10,68.389999,68.940002,67.330002,67.370003,57.874355,1131400
2012-01-11,67.250000,67.669998,65.919998,66.519997,57.144169,1774800
2012-01-12,66.680000,67.029999,66.290001,66.339996,56.989536,1043000
2012-01-13,66.370003,66.860001,65.279999,66.730003,57.324574,1027200
2012-01-17,67.000000,67.199997,66.019997,66.470001,57.101204,827700
2012-01-18,66.489998,67.330002,66.269997,67.290001,57.805637,933300
2012-01-19,67.300003,68.910004,67.279999,68.870003,59.162937,1257500
2012-01-20,68.870003,68.870003,67.360001,67.660004,58.123486,1405400
2012-01-23,67.559998,68.230003,66.790001,68.050003,58.458519,1278200
2012-01-24,67.809998,67.980003,67.239998,67.629997,58.097721,1338400
2012-01-25,67.430000,68.160004,67.000000,68.110001,58.510048,1294000
2012-01-26,68.529999,69.889999,68.300003,69.470001,59.678379,1599300
2012-01-27,69.330002,69.360001,68.209999,68.519997,58.862263,1456000
2012-01-30,68.269997,68.300003,67.750000,67.930000,58.355446,1187300
2012-01-31,68.239998,68.940002,67.400002,68.839996,59.137173,1783200
2012-02-01,64.900002,65.199997,63.369999,64.010002,54.987953,6750500
2012-02-02,64.870003,65.489998,63.990002,64.000000,54.979366,2778700
2012-02-03,64.779999,65.000000,64.290001,64.419998,55.340149,1369500
2012-02-06,64.070000,64.279999,63.880001,64.040001,55.013714,1242900
2012-02-07,63.980000,64.290001,63.480000,64.089996,55.056664,944300
2012-02-08,63.990002,64.199997,63.430000,63.599998,54.635719,1148500
2012-02-09,63.840000,63.840000,63.480000,63.650002,54.678696,1351200
2012-02-10,63.259998,63.599998,62.840000,63.500000,54.549831,1179800
2012-02-13,63.770000,64.760002,63.680000,64.750000,55.623646,1033400
2012-02-14,64.449997,65.480003,64.120003,65.480003,56.250755,1728100
2012-02-15,65.550003,65.599998,63.560001,63.590000,54.627144,1847900
2012-02-16,63.840000,66.260002,63.799999,66.199997,56.869267,1610900
2012-02-17,66.050003,66.309998,65.480003,66.110001,56.791962,1289900
2012-02-21,66.379997,66.379997,65.570000,66.120003,56.800549,1048600
2012-02-22,66.199997,66.660004,65.949997,66.239998,56.903622,1227600
2012-02-23,66.160004,67.790001,66.139999,67.500000,57.986038,1138400
2012-02-24,67.800003,67.980003,67.050003,67.209999,57.736916,1106500
2012-02-27,66.860001,67.470001,66.529999,66.930000,57.496376,1309400
2012-02-28,66.989998,67.320000,66.459999,66.940002,57.504974,1093700
2012-02-29,66.570000,66.970001,66.080002,66.169998,57.125118,1451600
2012-03-01,66.330002,67.400002,66.230003,66.849998,57.712158,1262200
2012-03-02,66.720001,66.930000,66.139999,66.220001,57.168278,857200
2012-03-05,66.160004,66.269997,65.370003,65.720001,56.736637,893400
2012-03-06,65.250000,65.300003,64.680000,64.900002,56.028717,1030400
2012-03-07,65.129997,65.230003,64.529999,65.059998,56.166840,739500
2012-03-08,65.430000,65.930000,65.050003,65.760002,56.771152,765300
2012-03-09,65.919998,66.389999,65.309998,66.349998,57.280506,598700
2012-03-12,66.620003,66.660004,65.430000,65.940002,56.926552,723000
2012-03-13,66.349998,66.660004,65.750000,66.400002,57.323677,1270600
2012-03-14,66.389999,66.389999,65.209999,65.349998,56.417202,1093900
2012-03-15,65.320000,65.510002,64.900002,65.349998,56.417202,2096600
2012-03-16,65.139999,65.860001,64.970001,65.669998,56.693462,1740700
2012-03-19,65.660004,66.010002,65.430000,65.620003,56.650295,813900
2012-03-20,65.379997,65.459999,64.389999,64.500000,55.683384,1226900
2012-03-21,64.449997,65.089996,63.950001,65.000000,56.115036,993500
2012-03-22,64.360001,64.639999,63.619999,64.500000,55.683384,960500
2012-03-23,64.680000,64.760002,63.880001,64.419998,55.614323,606300
2012-03-26,65.110001,65.290001,64.690002,65.190002,56.279076,839100
2012-03-27,65.139999,65.370003,64.639999,65.349998,56.417202,746100
2012-03-28,65.519997,65.610001,64.629997,65.110001,56.210003,719400
2012-03-29,64.820000,65.000000,64.059998,64.760002,55.907848,1807400
2012-03-30,65.010002,65.989998,64.779999,65.489998,56.538055,1357000
2012-04-02,65.410004,66.370003,65.330002,65.910004,56.900654,1045600
2012-04-03,65.750000,66.029999,65.089996,65.709999,56.727989,628300
2012-04-04,65.120003,65.639999,64.930000,65.519997,56.563965,805900
2012-04-05,65.080002,65.500000,64.970001,65.120003,56.218639,707400
2012-04-09,64.489998,64.500000,63.500000,64.000000,55.251732,1025100
2012-04-10,63.660000,63.700001,63.090000,63.340000,54.681950,1479400
2012-04-11,63.869999,64.580002,63.470001,64.000000,55.251732,1145700
2012-04-12,64.260002,64.870003,63.950001,64.529999,55.709286,1642700
2012-04-13,64.199997,64.379997,63.820000,64.129997,55.363956,914100
2012-04-16,64.199997,64.959999,63.889999,64.809998,55.951000,840600
2012-04-17,64.989998,66.269997,64.930000,66.110001,57.073318,1242000
2012-04-18,66.610001,67.000000,66.230003,66.860001,57.720802,1238400
2012-04-19,66.629997,67.309998,65.970001,66.139999,57.099209,1362200
2012-04-20,65.459999,66.750000,65.150002,66.519997,57.427269,1506600
2012-04-23,66.000000,66.000000,65.150002,65.529999,56.572590,935900
2012-04-24,65.870003,66.339996,65.529999,65.830002,56.831585,1185500
2012-04-25,63.930000,64.040001,60.000000,60.910000,52.584103,8985000
2012-04-26,60.380001,60.720001,58.730000,59.230000,51.133759,3176700
2012-04-27,59.630001,59.970001,58.910000,59.020000,50.952457,2633700
2012-04-30,59.230000,60.009998,59.110001,59.740002,51.574043,2222100
2012-05-01,59.720001,61.139999,59.220001,60.799999,52.489151,2219200
2012-05-02,60.959999,62.660000,60.509998,62.299999,53.784107,4082100
2012-05-03,62.279999,62.279999,61.270000,61.419998,53.024395,2245700
2012-05-04,61.279999,61.279999,60.240002,60.619999,52.333744,1401900
2012-05-07,60.610001,61.259998,60.250000,60.860001,52.540943,1063300
2012-05-08,60.540001,61.430000,60.230000,61.320000,52.938076,1558300
2012-05-09,60.709999,60.959999,60.000000,60.669998,52.376926,1360800
2012-05-10,60.950001,61.360001,60.240002,60.520000,52.247410,802000
2012-05-11,60.430000,61.130001,60.290001,60.810001,52.497780,827200
2012-05-14,60.250000,60.770000,60.099998,60.450001,52.186996,833700
2012-05-15,60.700001,61.220001,60.200001,60.770000,52.463253,1041800
2012-05-16,61.209999,61.459999,60.580002,60.619999,52.333744,1196100
2012-05-17,60.549999,60.919998,59.639999,59.639999,51.487713,1205000
2012-05-18,59.990002,60.160000,58.750000,58.880001,50.831600,1521100
2012-05-21,59.009998,59.880001,58.750000,59.779999,51.608570,1539000
2012-05-22,60.029999,60.369999,59.459999,59.849998,51.669003,1045900
2012-05-23,59.410000,60.529999,59.070000,60.320000,52.074753,1500000
2012-05-24,60.349998,60.520000,59.369999,59.820000,51.643105,1239200
2012-05-25,59.939999,60.060001,59.299999,59.689999,51.530872,1308800
2012-05-29,60.169998,61.160000,59.970001,60.770000,52.463253,1181900
2012-05-30,60.049999,60.070000,59.080002,59.080002,51.282742,1384400
2012-05-31,58.480000,58.830002,57.299999,58.259998,50.570957,2165800
2012-06-01,57.209999,58.150002,56.820000,56.889999,49.381767,2531700
2012-06-04,56.380001,57.099998,55.889999,56.689999,49.208164,2952800
2012-06-05,56.400002,57.020000,55.880001,56.619999,49.147400,1644100
2012-06-06,57.029999,58.150002,56.869999,58.040001,50.380005,1300300
2012-06-07,58.680000,59.259998,57.490002,57.570000,49.972027,1206900
2012-06-08,57.200001,58.060001,57.099998,57.919998,50.275837,1126300
2012-06-11,58.349998,58.570000,57.360001,57.450001,49.867855,656000
2012-06-12,57.590000,57.970001,57.139999,57.919998,50.275837,847400
2012-06-13,57.810001,58.480000,57.209999,57.290001,49.728989,1075100
2012-06-14,57.570000,58.240002,57.169998,58.020000,50.362633,1140500
2012-06-15,58.220001,58.630001,57.939999,58.560001,50.831371,1195000
2012-06-18,58.220001,59.290001,58.110001,59.009998,51.221966,910100
2012-06-19,59.000000,59.990002,58.950001,59.810001,51.916401,1021700
2012-06-20,59.930000,59.930000,58.709999,59.310001,51.482380,800100
2012-06-21,59.480000,59.639999,57.810001,57.830002,50.197716,1037400
2012-06-22,57.570000,57.689999,56.709999,57.369999,49.798420,1231800
2012-06-25,56.799999,57.049999,56.009998,56.340000,48.904362,1023000
2012-06-26,56.540001,56.650002,55.349998,56.259998,48.834919,1365500
2012-06-27,56.480000,56.970001,56.250000,56.840000,49.338371,956300
2012-06-28,56.400002,56.889999,56.020000,56.660000,49.182129,1032600
2012-06-29,57.540001,58.619999,57.430000,58.529999,50.805332,979000
2012-07-02,58.779999,61.250000,58.009998,60.849998,52.819145,2851200
2012-07-03,61.509998,61.959999,60.349998,61.860001,53.695839,1644300
2012-07-05,61.970001,61.970001,61.189999,61.439999,53.331268,1183500
2012-07-06,61.169998,61.580002,60.090000,60.509998,52.524010,938900
2012-07-09,60.459999,61.110001,60.189999,60.240002,52.289646,948200
2012-07-10,60.750000,60.939999,59.709999,59.910000,52.003204,1027700
2012-07-11,59.849998,60.220001,58.990002,59.599998,51.734104,891100
2012-07-12,59.180000,59.430000,58.500000,58.950001,51.169903,883200
2012-07-13,59.110001,60.480000,59.110001,60.299999,52.341721,1565300
2012-07-16,60.169998,60.279999,58.849998,58.919998,51.143848,1059000
2012-07-17,57.950001,57.990002,56.830002,57.950001,50.301884,1556100
2012-07-18,57.860001,59.450001,57.840000,59.240002,51.421627,1334500
2012-07-19,59.389999,59.810001,59.049999,59.529999,51.673347,856200
2012-07-20,59.490002,59.490002,56.860001,56.959999,49.442524,2106800
2012-07-23,55.970001,56.689999,55.500000,56.580002,49.112682,1350800
2012-07-24,56.290001,56.580002,55.610001,56.250000,48.826241,1415300
2012-07-25,54.009998,54.189999,50.810001,52.230000,45.336784,6557600
2012-07-26,52.910000,53.560001,51.810001,52.240002,45.345470,2146600
2012-07-27,52.730000,53.660000,52.730000,53.349998,46.308968,1735200
2012-07-30,53.200001,53.660000,53.070000,53.250000,46.222168,1171300
2012-07-31,52.959999,53.430000,52.799999,52.849998,45.874966,1016900
2012-08-01,52.980000,53.189999,51.919998,52.849998,45.874966,1288900
2012-08-02,52.730000,53.250000,51.970001,53.139999,46.126694,1429200
2012-08-03,54.070000,54.270000,53.540001,53.599998,46.525982,1459700
2012-08-06,54.009998,54.040001,53.540001,53.630001,46.552025,1050900
2012-08-07,54.000000,54.110001,53.660000,53.740002,46.647503,1084700
2012-08-08,53.500000,54.029999,53.230000,53.900002,46.786385,1360000
2012-08-09,53.910000,54.020000,53.660000,53.799999,46.699577,992600
2012-08-10,53.759998,54.340000,53.599998,54.230000,47.072834,688000
2012-08-13,54.070000,54.790001,54.029999,54.610001,47.402679,1029500
2012-08-14,54.900002,55.509998,54.570000,55.220001,47.932167,1327800
2012-08-15,55.049999,55.939999,55.020000,55.900002,48.522423,773000
2012-08-16,56.130001,57.200001,55.799999,56.669998,49.190807,1620900
2012-08-17,56.919998,57.080002,56.380001,57.040001,49.511967,1344300
2012-08-20,57.009998,57.599998,56.750000,57.439999,49.859177,1089300
2012-08-21,57.400002,57.830002,57.240002,57.410000,49.833149,1740200
2012-08-22,57.320000,57.470001,56.759998,57.259998,49.702942,918600
2012-08-23,57.250000,57.250000,56.639999,56.810001,49.312328,796900
2012-08-24,56.790001,57.340000,56.639999,57.160000,49.616135,785600
2012-08-27,57.180000,57.419998,56.290001,56.529999,49.069283,624100
2012-08-28,56.450001,56.529999,56.000000,56.099998,48.696026,1153200
2012-08-29,56.290001,57.060001,56.169998,57.000000,49.477257,1000600
2012-08-30,56.639999,56.700001,56.230000,56.240002,48.817574,1014400
2012-08-31,56.770000,57.009998,56.450001,56.610001,49.138721,889600
2012-09-04,56.680000,57.009998,56.150002,56.630001,49.156082,1052700
2012-09-05,56.380001,56.700001,55.560001,56.369999,49.217205,1329500
2012-09-06,56.770000,57.599998,56.590000,57.060001,49.819653,1151500
2012-09-07,57.290001,57.500000,56.790001,57.450001,50.160156,1830800
2012-09-10,57.439999,57.509998,57.180000,57.340000,50.064121,1061800
2012-09-11,57.360001,57.630001,57.160000,57.470001,50.177631,1282300
2012-09-12,57.470001,57.820000,57.279999,57.459999,50.168896,857000
2012-09-13,57.369999,57.619999,56.959999,57.240002,49.976807,1147900
2012-09-14,56.770000,57.490002,56.619999,57.270000,50.003002,1629900
2012-09-17,57.070000,57.459999,56.709999,56.740002,49.540260,918700
2012-09-18,56.540001,56.869999,55.910000,56.520000,49.348167,921100
2012-09-19,56.700001,57.480000,56.270000,57.400002,50.116508,960800
2012-09-20,57.220001,58.000000,56.799999,57.549999,50.247463,2281900
2012-09-21,57.500000,57.830002,57.200001,57.619999,50.308590,2149100
2012-09-24,57.139999,58.570000,57.020000,58.570000,51.138046,1298100
2012-09-25,59.139999,60.939999,58.990002,59.040001,51.548405,3298000
2012-09-26,59.669998,59.900002,58.820000,59.060001,51.565872,1757800
2012-09-27,59.169998,59.400002,58.720001,59.270000,51.749229,891000
2012-09-28,59.160000,59.160000,58.110001,58.580002,51.146782,1490000
2012-10-01,58.900002,60.320000,58.700001,59.099998,51.600792,1738600
2012-10-02,59.169998,59.330002,58.200001,58.599998,51.164234,1197000
2012-10-03,58.849998,59.889999,58.849998,59.869999,52.273090,1409200
2012-10-04,59.860001,60.290001,59.340000,59.900002,52.299282,958900
2012-10-05,60.150002,61.020000,60.060001,60.310001,52.657261,998700
2012-10-08,60.580002,60.840000,59.939999,59.990002,52.377853,975700
2012-10-09,59.770000,60.439999,59.110001,59.369999,51.836529,1141800
2012-10-10,59.500000,59.950001,58.830002,59.000000,51.513485,1152700
2012-10-11,59.490002,59.650002,58.860001,58.900002,51.426170,726400
2012-10-12,59.509998,60.910000,59.490002,59.939999,52.334198,1574700
2012-10-15,60.139999,60.529999,59.720001,60.360001,52.700905,768800
2012-10-16,60.910000,61.500000,60.410000,60.900002,53.172398,1031000
2012-10-17,63.000000,63.160000,61.330002,61.689999,53.862148,1654000
2012-10-18,61.480000,61.680000,61.000000,61.400002,53.608948,935700
2012-10-19,61.509998,61.580002,60.369999,60.720001,53.015232,1490200
2012-10-22,60.750000,60.880001,59.630001,59.849998,52.255623,1581900
2012-10-23,60.880001,61.290001,59.590000,60.980000,53.242229,1869600
2012-10-24,58.990002,59.799999,57.160000,57.549999,50.247463,4023000
2012-10-25,57.549999,59.360001,57.549999,59.099998,51.600792,1837000
2012-10-26,59.009998,59.619999,58.799999,59.410000,51.871452,1539100
2012-10-31,59.650002,61.139999,57.970001,60.310001,52.657261,1512100
2012-11-01,60.419998,61.860001,59.970001,61.570000,53.757374,1522400
2012-11-02,62.049999,62.049999,61.369999,61.480000,53.678795,996900
2012-11-05,61.580002,62.150002,61.150002,62.029999,54.159004,809600
2012-11-06,62.160000,63.490002,62.110001,62.919998,54.936062,1318300
2012-11-07,62.049999,62.560001,61.849998,62.220001,54.324890,1395700
2012-11-08,61.970001,62.480000,61.119999,61.500000,53.696259,918600
2012-11-09,61.490002,62.189999,61.060001,61.480000,53.678795,1199700
2012-11-12,61.480000,61.759998,61.139999,61.380001,53.591484,624700
2012-11-13,61.290001,62.419998,61.240002,61.389999,53.600212,1224500
2012-11-14,61.529999,61.560001,59.680000,59.869999,52.273090,1457300
2012-11-15,59.910000,60.049999,59.340000,59.529999,51.976223,1007100
2012-11-16,59.490002,59.790001,58.630001,59.160000,51.653187,1065200
2012-11-19,59.910000,60.180000,59.279999,59.810001,52.220699,1080700
2012-11-20,59.580002,60.110001,59.520000,60.070000,52.447708,628500
2012-11-21,60.090000,60.410000,59.970001,60.220001,52.578674,508700
2012-11-23,60.139999,60.990002,59.959999,60.980000,53.242229,387000
2012-11-26,60.790001,61.480000,60.750000,61.480000,53.678795,702000
2012-11-27,61.330002,61.770000,60.730000,60.830002,53.111267,957000
2012-11-28,60.560001,61.910000,60.410000,61.730000,53.897064,1114200
2012-11-29,61.980000,62.570000,61.660000,61.970001,54.106625,1228300
2012-11-30,62.220001,62.369999,61.459999,61.740002,53.905807,1357400
2012-12-03,62.029999,62.139999,60.680000,61.000000,53.259697,780600
2012-12-04,60.980000,61.520000,60.750000,61.020000,53.277164,797600
2012-12-05,61.080002,62.099998,61.060001,61.910000,54.054234,870000
2012-12-06,61.639999,61.950001,60.419998,60.639999,52.945381,969300
2012-12-07,60.779999,60.970001,60.139999,60.599998,52.910450,783400
2012-12-10,60.759998,62.049999,60.720001,61.939999,54.080418,1139600
2012-12-11,62.470001,62.810001,61.959999,62.259998,54.359825,1429100
2012-12-12,62.570000,62.650002,61.709999,61.910000,54.054234,877300
2012-12-13,61.630001,62.389999,61.270000,61.639999,54.124481,605400
2012-12-14,61.730000,61.959999,61.400002,61.520000,54.019112,886800
2012-12-17,61.779999,62.189999,61.610001,62.189999,54.607410,814600
2012-12-18,62.439999,63.930000,62.279999,63.549999,55.801605,1473300
2012-12-19,63.720001,64.139999,63.389999,63.630001,55.871849,987400
2012-12-20,63.529999,63.959999,63.330002,63.759998,55.985989,1039500
2012-12-21,63.009998,63.980000,62.810001,63.599998,55.845497,2277800
2012-12-24,63.250000,63.799999,63.180000,63.320000,55.599644,358400
2012-12-26,63.540001,63.880001,62.990002,62.990002,55.309872,524500
2012-12-27,62.950001,63.119999,62.330002,62.799999,55.143047,786700
2012-12-28,62.340000,62.849998,62.150002,62.150002,54.572296,651200
2012-12-31,62.180000,63.250000,62.060001,63.220001,55.511841,727500
2013-01-02,64.110001,64.879997,61.650002,63.160000,55.459152,3084300
2013-01-03,62.540001,63.160000,61.930000,62.340000,54.739132,2893100
2013-01-04,62.150002,63.540001,62.070000,63.040001,55.353783,1273600
2013-01-07,62.509998,63.450001,62.500000,63.150002,55.450375,1077500
2013-01-08,62.810001,63.299999,61.810001,63.209999,55.503056,1734200
2013-01-09,63.189999,64.260002,63.009998,64.209999,56.381130,1788100
2013-01-10,64.589996,64.870003,64.040001,64.379997,56.530399,1330400
2013-01-11,64.400002,64.639999,64.279999,64.540001,56.670891,866400
2013-01-14,64.559998,64.989998,64.260002,64.800003,56.899193,1167000
2013-01-15,65.029999,65.529999,64.510002,65.349998,57.382141,999600
2013-01-16,65.269997,65.360001,64.050003,64.730003,56.837730,1596200
2013-01-17,64.870003,64.940002,64.239998,64.879997,56.969433,871700
2013-01-18,64.800003,65.559998,64.629997,65.510002,57.522625,1172400
2013-01-22,65.349998,66.290001,65.250000,66.070000,58.014339,912000
2013-01-23,66.050003,66.489998,65.650002,65.750000,57.733356,774000
2013-01-24,66.349998,67.849998,66.120003,67.209999,59.015347,1637400
2013-01-25,67.279999,67.489998,66.580002,67.190002,58.997787,733300
2013-01-28,67.529999,67.830002,66.900002,67.510002,59.278778,1658000
2013-01-29,67.480003,67.930000,67.099998,67.919998,59.638783,921700
2013-01-30,67.680000,67.839996,66.779999,67.139999,58.953888,1034200
2013-01-31,66.779999,67.080002,65.000000,66.150002,58.084595,2546200
2013-02-01,66.750000,67.110001,65.989998,66.889999,58.734356,1352400
2013-02-04,65.510002,66.930000,65.510002,66.029999,57.979218,1390800
2013-02-05,66.089996,67.379997,65.089996,67.010002,58.839745,2064200
2013-02-06,61.560001,61.970001,60.009998,60.500000,53.123466,6424400
2013-02-07,60.070000,60.500000,58.750000,59.930000,52.622974,4152700
2013-02-08,59.360001,59.980000,59.130001,59.720001,52.438576,2604200
2013-02-11,59.700001,59.900002,59.189999,59.340000,52.104912,1939400
2013-02-12,59.540001,59.560001,58.939999,59.130001,51.920509,1538000
2013-02-13,59.270000,59.349998,58.450001,58.810001,51.639526,2011400
2013-02-14,58.639999,58.779999,57.930000,58.080002,50.998539,1947200
2013-02-15,57.799999,58.310001,57.590000,57.779999,50.735123,2304000
2013-02-19,57.950001,58.509998,57.430000,58.369999,51.253170,1932200
2013-02-20,58.400002,58.900002,58.200001,58.470001,51.340984,1875200
2013-02-21,58.250000,58.310001,57.459999,57.520000,50.506817,1777800
2013-02-22,57.830002,58.209999,57.709999,57.970001,50.901951,986800
2013-02-25,58.189999,58.349998,56.730000,56.770000,49.848259,1302500
2013-02-26,56.919998,57.240002,55.810001,55.980000,49.154591,2095200
2013-02-27,55.980000,57.570000,55.980000,57.189999,50.532986,2017800
2013-02-28,57.189999,57.560001,56.900002,57.020000,50.382790,1993400
2013-03-01,56.740002,57.400002,56.610001,57.060001,50.418129,1566200
2013-03-04,57.060001,57.259998,56.270000,57.060001,50.418129,1839400
2013-03-05,57.169998,57.830002,57.070000,57.540001,50.842247,3039100
2013-03-06,57.599998,57.770000,57.150002,57.230000,50.568336,1390100
2013-03-07,57.369999,57.820000,56.790001,56.930000,50.303257,1503300
2013-03-08,57.160000,57.540001,56.959999,57.000000,50.365108,1882200
2013-03-11,56.990002,57.520000,56.950001,57.000000,50.365108,1552200
2013-03-12,57.049999,57.810001,57.049999,57.349998,50.674362,1944200
2013-03-13,57.320000,59.160000,57.130001,59.070000,52.194160,2100600
2013-03-14,59.070000,59.340000,58.419998,59.200001,52.309025,1222100
2013-03-15,58.950001,59.400002,58.430000,59.340000,52.432732,2334500
2013-03-18,58.810001,59.779999,58.610001,59.189999,52.300179,1273300
2013-03-19,59.200001,59.560001,58.650002,59.040001,52.167648,1352100
2013-03-20,59.020000,59.290001,58.610001,58.689999,51.858395,1396100
2013-03-21,58.470001,58.740002,57.410000,57.439999,50.753883,1277900
2013-03-22,57.650002,58.240002,57.490002,58.099998,51.337067,1487800
2013-03-25,58.250000,58.740002,57.650002,58.570000,51.752361,1700200
2013-03-26,58.509998,59.150002,58.459999,59.009998,52.141140,1171300
2013-03-27,58.619999,59.169998,58.509998,59.150002,52.264847,1241100
2013-03-28,59.040001,59.480000,58.900002,59.459999,52.538769,1488400
2013-04-01,59.500000,59.689999,58.470001,58.599998,51.778866,1254500
2013-04-02,59.000000,59.000000,58.450001,58.639999,51.814205,1383600
2013-04-03,58.590000,58.910000,58.070000,58.139999,51.372402,1446300
2013-04-04,58.419998,58.570000,58.080002,58.500000,51.690506,1244900
2013-04-05,57.939999,59.049999,57.570000,58.980000,52.114635,1206800
2013-04-08,59.099998,59.820000,58.599998,59.810001,52.848015,1131100
2013-04-09,59.869999,60.450001,59.410000,60.259998,53.245647,1368500
2013-04-10,60.430000,61.099998,60.220001,60.689999,53.625591,1500400
2013-04-11,60.820000,61.110001,60.330002,60.590000,53.537228,848900
2013-04-12,59.349998,59.959999,57.740002,59.000000,52.132309,2464700
2013-04-15,58.950001,58.950001,57.259998,57.509998,50.815739,1367500
2013-04-16,56.790001,57.209999,56.130001,57.169998,50.515324,1607300
2013-04-17,56.630001,56.840000,56.020000,56.580002,49.993999,1235400
2013-04-18,56.820000,56.830002,55.939999,56.250000,49.702412,1130000
2013-04-19,56.689999,56.770000,55.680000,56.330002,49.773102,1306900
2013-04-22,56.549999,57.160000,56.020000,57.009998,50.373943,833900
2013-04-23,57.150002,57.709999,57.139999,57.410000,50.727383,1199600
2013-04-24,57.680000,58.020000,57.480000,57.650002,50.939457,1296500
2013-04-25,57.939999,58.560001,57.840000,58.200001,51.425423,925900
2013-04-26,58.080002,58.759998,58.009998,58.439999,51.637486,1093700
2013-04-29,58.490002,59.020000,58.400002,58.840000,51.990932,656500
2013-04-30,58.919998,59.400002,58.419998,59.389999,52.476906,1406900
2013-05-01,59.459999,59.950001,58.810001,58.900002,52.043945,1284900
2013-05-02,59.119999,59.619999,58.959999,59.369999,52.459236,944600
2013-05-03,59.869999,60.730000,59.840000,60.470001,53.431206,1430700
2013-05-06,60.410000,60.709999,60.320000,60.369999,53.342834,1633800
2013-05-07,60.380001,61.910000,60.250000,61.560001,54.394318,2060300
2013-05-08,56.650002,57.900002,56.110001,57.259998,50.594849,4612600
2013-05-09,57.189999,57.439999,55.730000,56.000000,49.481510,6167300
2013-05-10,56.230000,57.369999,56.060001,57.000000,50.365108,2383200
2013-05-13,56.470001,56.580002,55.799999,56.070000,49.543365,1728000
2013-05-14,56.150002,56.869999,56.049999,56.869999,50.250252,1030700
2013-05-15,56.939999,57.860001,56.799999,57.660000,50.948280,1089600
2013-05-16,57.790001,58.400002,57.509998,57.869999,51.133850,1205300
2013-05-17,58.290001,58.330002,57.840000,58.320000,51.531460,965900
2013-05-20,58.090000,58.470001,58.080002,58.200001,51.425423,837500
2013-05-21,58.330002,59.970001,58.270000,59.869999,52.901043,1829400
2013-05-22,59.869999,60.099998,58.869999,59.110001,52.229507,1803000
2013-05-23,58.919998,59.500000,58.820000,59.490002,52.565277,1015000
2013-05-24,59.060001,59.130001,58.119999,58.700001,51.867233,966300
2013-05-28,59.500000,59.580002,57.700001,57.869999,51.133850,1418300
2013-05-29,57.669998,58.060001,57.439999,57.669998,50.957127,1423700
2013-05-30,57.810001,57.990002,57.360001,57.470001,50.780407,998800
2013-05-31,57.060001,57.259998,56.450001,56.700001,50.100029,2271500
2013-06-03,56.730000,57.040001,56.380001,57.040001,50.400448,1064600
2013-06-04,56.970001,57.410000,56.250000,56.500000,49.923309,1250900
2013-06-05,56.139999,56.570000,55.950001,56.259998,50.021111,1374500
2013-06-06,56.410000,56.689999,55.880001,56.310001,50.065571,955700
2013-06-07,56.810001,57.549999,56.400002,57.160000,50.821308,1252400
2013-06-10,56.119999,56.810001,55.910000,56.810001,50.510120,1577100
2013-06-11,56.320000,56.799999,56.240002,56.500000,50.234497,586100
2013-06-12,56.759998,57.110001,55.970001,56.020000,49.807720,857700
