<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
GILD,20180504,65.08000200000001,65.709999,64.709999,65.41999799999999,9150500
GILD,20180503,66.599998,66.839996,64.269997,65.190002,15060800
GILD,20180502,68.260002,68.760002,66.019997,66.879997,25822600
GILD,20180501,72.290001,72.83000200000001,71.779999,72.559998,6180800
GILD,20180430,74.059998,74.220001,72.16999799999999,72.230003,8268200
GILD,20180427,73.910004,74.190002,73.099998,73.860001,5030700
GILD,20180426,73.279999,74.32,72.089996,73.900002,6341200
GILD,20180425,72.790001,73.559998,72.470001,73.25,6335500
GILD,20180424,74.08000200000001,74.300003,72.260002,72.720001,5562500
GILD,20180423,74.08000200000001,74.32,73.349998,74.010002,5014300
GILD,20180420,74.400002,74.41999799999999,73.18,73.699997,5201700
GILD,20180419,75.41999799999999,75.91999799999999,73.83000200000001,74.440002,3958200
GILD,20180418,75.639999,76.07,75.25,75.68,3043700
GILD,20180417,74.949997,75.940002,74.589996,75.470001,4351900
GILD,20180416,75.870003,75.980003,74.239998,74.690002,4720500
GILD,20180413,75.559998,75.839996,74.860001,75.220001,4432100
GILD,20180412,74.83000200000001,76.25,74.83000200000001,75.290001,4857700
GILD,20180411,74.690002,75.209999,74.209999,74.33000200000001,7850100
GILD,20180410,74.57,75.480003,73.790001,75.019997,5738900
GILD,20180409,73.879997,75.309998,73.150002,73.800003,6383600
GILD,20180406,74.279999,75.300003,72.709999,73.410004,6439500
GILD,20180405,75.93,75.980003,74.18,74.82,6183000
GILD,20180404,72.949997,75.68,72.809998,75.400002,7852600
GILD,20180403,73.440002,73.959999,72.029999,73.75,5987000
GILD,20180402,74.93,75.089996,71.870003,73.139999,8234600
GILD,20180329,75.139999,76.190002,74.610001,75.389999,5694900
GILD,20180328,74.190002,75.739998,73.900002,74.779999,6487900
GILD,20180327,75.980003,76.150002,73.550003,74.110001,6370900
GILD,20180326,74.16999799999999,75.709999,73.57,75.540001,7370900
