<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
CELG,20180504,86.599998,88.879997,85.57,86.889999,8553600
CELG,20180503,86.379997,86.589996,84.300003,85.400002,6547200
CELG,20180502,87.779999,88.019997,86.68,86.900002,4517900
CELG,20180501,87.08000200000001,88.129997,86.43,87.93,4217400
CELG,20180430,91.349998,91.75,85.150002,87.099998,13899500
CELG,20180427,92.0,92.57,90.099998,91.18,4765100
CELG,20180426,89.75,92.959999,89.650002,92.08000200000001,6051100
CELG,20180425,89.089996,89.620003,88.07,89.199997,4136900
CELG,20180424,90.029999,91.050003,88.860001,89.139999,3897100
CELG,20180423,89.239998,90.029999,88.709999,89.489998,3474500
CELG,20180420,89.41999799999999,90.129997,88.25,88.949997,6231600
CELG,20180419,90.849998,91.800003,89.269997,89.620003,3938800
CELG,20180418,91.160004,91.970001,90.91999799999999,91.010002,3682700
CELG,20180417,91.110001,91.82,90.07,91.099998,4381600
CELG,20180416,90.150002,91.360001,89.620003,90.540001,3858400
CELG,20180413,90.389999,90.989998,89.059998,89.400002,4858300
CELG,20180412,89.300003,90.849998,89.25,89.739998,5362000
CELG,20180411,88.769997,90.239998,88.050003,88.709999,5483400
CELG,20180410,87.800003,89.620003,87.260002,89.440002,5480300
CELG,20180409,87.410004,88.989998,86.83000200000001,86.940002,6127400
CELG,20180406,88.300003,89.629997,86.279999,86.949997,6683400
CELG,20180405,91.0,91.139999,88.510002,88.839996,7979300
CELG,20180404,85.849998,90.989998,85.82,90.470001,9148900
CELG,20180403,87.120003,87.25,84.25,86.83000200000001,8358500
CELG,20180402,88.800003,89.41999799999999,85.790001,87.07,6879800
CELG,20180329,88.790001,90.68,88.459999,89.209999,7588000
CELG,20180328,86.239998,89.209999,86.239998,88.410004,7748000
CELG,20180327,87.610001,88.66999799999999,85.300003,85.809998,7133800
CELG,20180326,86.16999799999999,87.41999799999999,85.139999,87.16999799999999,7706300
CELG,20180323,87.010002,87.690002,84.949997,84.980003,7228000
CELG,20180322,87.839996,89.029999,86.849998,86.910004,7810500
CELG,20180321,88.650002,90.519997,88.260002,88.309998,7556000
CELG,20180320,88.620003,89.040001,86.599998,88.269997,8497500
CELG,20180319,89.139999,89.839996,87.739998,88.529999,8585200
CELG,20180316,90.41999799999999,91.0,89.279999,89.610001,15039300
CELG,20180315,91.620003,92.0,89.910004,89.910004,6144300
CELG,20180314,92.230003,93.339996,91.400002,91.610001,6982900
CELG,20180313,92.550003,93.57,91.269997,91.559998,5476800
CELG,20180312,92.550003,93.089996,91.43,92.279999,8400700
CELG,20180309,91.790001,92.57,90.75,92.559998,6365900
CELG,20180308,90.540001,91.449997,90.16999799999999,91.190002,5757600
CELG,20180307,88.589996,90.699997,88.459999,90.220001,6554800
CELG,20180306,89.589996,89.75,88.370003,89.16999799999999,5373800
CELG,20180305,88.760002,89.809998,87.699997,89.040001,8188800
CELG,20180302,86.949997,89.93,86.550003,89.33000200000001,8720700
CELG,20180301,87.389999,89.41999799999999,87.0,87.190002,11984100
CELG,20180228,89.959999,91.75,87.110001,87.120003,27959600
CELG,20180227,96.25,96.949997,95.629997,95.779999,6356900
CELG,20180226,95.980003,96.709999,95.32,96.489998,5002900
CELG,20180223,94.540001,95.660004,93.940002,95.610001,4031200
CELG,20180222,94.309998,95.550003,93.709999,93.779999,4565300
CELG,20180221,93.900002,95.720001,93.800003,93.889999,4179700
CELG,20180220,94.790001,95.400002,93.459999,93.849998,4820800
CELG,20180216,96.010002,96.800003,95.239998,95.260002,5783300
CELG,20180215,95.33000200000001,97.43,95.0,96.139999,7522000
CELG,20180214,92.08000200000001,94.699997,91.900002,94.389999,6986300
CELG,20180213,91.620003,92.449997,90.720001,91.980003,7879400
CELG,20180212,93.230003,93.800003,91.099998,91.510002,6663100
CELG,20180209,91.91999799999999,94.139999,88.32,92.510002,11150300
CELG,20180208,95.279999,95.480003,90.980003,91.019997,7325300
CELG,20180207,95.860001,96.75,94.529999,95.160004,7363900
CELG,20180206,93.029999,96.550003,92.849998,96.25,10070800
CELG,20180205,99.610001,100.269997,93.629997,93.739998,11360800
CELG,20180202,99.75,100.720001,98.849998,99.800003,5659300
CELG,20180201,100.540001,101.209999,99.989998,100.339996,7297800
CELG,20180131,102.059998,102.540001,100.43,101.160004,7064400
CELG,20180130,102.639999,103.730003,100.870003,101.58000200000001,6742500
CELG,20180129,104.760002,105.83000200000001,102.809998,103.260002,7140100
CELG,20180126,104.940002,106.66999799999999,104.599998,105.16999799999999,7992000
CELG,20180125,106.099998,106.279999,101.800003,104.389999,11169400
CELG,20180124,104.970001,105.33000200000001,102.709999,103.110001,9397300
CELG,20180123,103.0,106.279999,103.0,104.550003,10546700
CELG,20180122,100.0,103.5,99.989998,102.910004,12934300
CELG,20180119,102.0,103.050003,102.0,102.650002,8112100
CELG,20180118,102.400002,102.860001,101.269997,101.720001,9279800
CELG,20180117,103.0,104.349998,101.75,102.019997,11874800
CELG,20180116,106.720001,107.290001,104.68,104.82,6253100
CELG,20180112,104.760002,106.43,104.309998,106.0,8748000
CELG,20180111,105.620003,105.83000200000001,104.339996,104.58000200000001,7010800
CELG,20180110,105.260002,105.82,104.650002,105.459999,8539200
CELG,20180109,104.33000200000001,106.099998,103.83000200000001,105.489998,7472200
CELG,20180108,106.0,106.150002,101.129997,104.18,11417200
CELG,20180105,106.010002,106.68,104.050003,104.989998,10586700
CELG,20180104,109.949997,109.980003,106.57,106.68,5929900
CELG,20180103,106.220001,109.889999,105.82,109.139999,5451800
CELG,20180102,105.290001,106.699997,104.58000200000001,106.160004,4742000
CELG,20171229,104.269997,105.360001,104.150002,104.360001,4500800
CELG,20171228,104.739998,105.57,104.08000200000001,104.75,3927800
CELG,20171227,106.57,107.209999,104.099998,104.459999,5967400
CELG,20171226,105.959999,107.33000200000001,105.68,106.970001,2688200
CELG,20171222,102.889999,106.800003,102.349998,106.33000200000001,9611900
CELG,20171221,108.190002,109.440002,107.720001,107.879997,5347000
CELG,20171220,107.5,108.629997,107.5,108.269997,3847900
