<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
SRNE,20180504,6.35,6.55,6.3,6.45,1639000
SRNE,20180503,6.4,6.55,6.25,6.35,1235500
SRNE,20180502,6.35,6.55,6.3,6.45,1382500
SRNE,20180501,6.1,6.5,6.05,6.33,1953000
SRNE,20180430,6.3,6.3,5.95,6.15,1536000
SRNE,20180427,6.3,6.33,6.05,6.3,1480100
SRNE,20180426,6.15,6.3,6.05,6.25,1093900
SRNE,20180425,6.15,6.25,5.83,6.1,1580200
SRNE,20180424,6.1,6.2,5.8,6.05,2536900
SRNE,20180423,6.3,6.37,5.85,6.1,2478700
SRNE,20180420,6.25,6.6,6.16,6.3,2078000
SRNE,20180419,6.45,6.55,6.15,6.2,2153200
SRNE,20180418,6.4,6.7,6.3,6.5,1942300
SRNE,20180417,6.45,6.7,6.1,6.4,2582900
SRNE,20180416,5.9,6.6,5.9,6.5,4086800
SRNE,20180413,6.3,6.3,5.85,5.85,2428600
SRNE,20180412,6.05,6.35,6.0,6.3,2133600
SRNE,20180411,6.1,6.45,5.96,6.05,3069100
SRNE,20180410,6.0,6.28,5.85,6.2,2966300
SRNE,20180409,5.7,6.2,5.7,5.95,4644000
SRNE,20180406,5.25,5.85,5.15,5.7,3230800
SRNE,20180405,5.55,5.65,4.95,5.4,3362400
SRNE,20180404,4.9,5.7,4.8,5.5,4367700
SRNE,20180403,5.15,5.2,4.95,5.1,3058300
SRNE,20180402,5.1,5.2,4.5,4.75,2790500
SRNE,20180329,4.75,5.25,4.38,5.15,5692600
SRNE,20180328,6.05,6.05,4.1,4.6,12851000
SRNE,20180327,7.2,7.2,6.03,6.3,6999500
SRNE,20180326,7.1,7.5,6.6,7.0,5116000
SRNE,20180323,7.4,7.55,6.8,6.9,4669400
SRNE,20180322,8.1,8.1,7.4,7.55,3980900
SRNE,20180321,8.0,8.45,7.81,8.1,2368400
SRNE,20180320,7.6,8.1,7.55,8.05,3577600
SRNE,20180319,7.8,8.2,7.3,7.55,3535900
SRNE,20180316,7.5,8.13,7.5,7.75,10090400
SRNE,20180315,7.7,7.9,7.25,7.55,3309500
SRNE,20180314,7.75,7.95,7.35,7.7,1878200
SRNE,20180313,8.1,8.65,7.55,7.65,3317000
SRNE,20180312,8.1,8.65,8.1,8.15,4723200
SRNE,20180309,7.4,7.95,7.35,7.95,3620600
SRNE,20180308,7.15,7.55,7.15,7.35,2868000
SRNE,20180307,7.1,7.29,7.0,7.05,3034800
SRNE,20180306,6.85,7.45,6.81,7.3,3626400
SRNE,20180305,7.4,7.6,6.8,6.85,5360800
SRNE,20180302,7.75,7.79,6.81,7.2,7843800
SRNE,20180301,10.05,10.65,7.55,7.55,10964300
SRNE,20180228,8.3,10.05,8.25,9.95,7543700
SRNE,20180227,8.5,8.73,7.75,8.45,3110100
SRNE,20180226,9.25,9.3,8.74,8.85,2456800
SRNE,20180223,8.5,9.1,8.5,9.1,2309200
SRNE,20180222,9.1,9.2,8.15,8.4,3121300
SRNE,20180221,8.9,9.38,8.85,9.05,2732200
SRNE,20180220,9.0,9.25,8.8,8.8,2948800
SRNE,20180216,9.05,9.23,8.75,8.75,2632800
SRNE,20180215,8.45,9.55,8.4,9.05,5609900
SRNE,20180214,7.2,8.65,7.05,8.25,5236600
SRNE,20180213,7.05,7.4,6.95,7.25,1497600
SRNE,20180212,6.75,7.15,6.7,7.1,2065700
SRNE,20180209,7.0,7.2,6.5,6.8,2725400
SRNE,20180208,7.25,7.25,6.91,7.05,1459300
SRNE,20180207,7.05,7.43,6.8,7.25,1777400
SRNE,20180206,6.8,7.1,6.25,7.05,3803100
SRNE,20180205,7.65,8.05,7.16,7.3,3703900
SRNE,20180202,7.3,7.65,7.1,7.65,1425200
SRNE,20180201,7.25,7.3,6.65,7.25,2090800
SRNE,20180131,7.7,7.75,7.1,7.4,1937400
SRNE,20180130,7.65,8.05,7.2,7.45,2701200
SRNE,20180129,7.85,8.25,7.45,7.9,2738900
SRNE,20180126,7.8,8.05,7.6,7.75,2655700
SRNE,20180125,7.5,7.87,7.2,7.7,2707000
SRNE,20180124,7.65,7.7,7.25,7.5,3441400
SRNE,20180123,7.9,8.1,7.0,7.65,6115800
SRNE,20180122,6.65,8.05,6.65,7.75,8158200
SRNE,20180119,6.15,6.48,5.85,6.4,2777500
SRNE,20180118,6.1,6.23,5.93,6.05,1823800
SRNE,20180117,6.3,6.3,5.9,6.05,3095700
SRNE,20180116,5.1,5.85,5.05,5.75,3630000
SRNE,20180112,4.95,5.35,4.8,4.95,1188600
SRNE,20180111,4.75,5.1,4.65,5.0,1321800
SRNE,20180110,4.8,4.85,4.54,4.68,1072000
SRNE,20180109,4.55,5.0,4.2,4.9,1604100
SRNE,20180108,5.1,5.29,4.3,4.5,3046100
SRNE,20180105,5.25,5.5,4.91,5.1,3709500
SRNE,20180104,5.1,5.2,4.75,5.2,2965800
SRNE,20180103,4.9,5.25,4.7,5.05,4475600
SRNE,20180102,4.1,4.7,3.9,4.65,3692600
SRNE,20171229,3.7,4.05,3.65,3.8,2035100
SRNE,20171228,3.25,3.7,3.2,3.65,1516900
SRNE,20171227,3.5,3.55,3.15,3.18,2081200
SRNE,20171226,3.6,3.7,3.4,3.45,1059500
SRNE,20171222,3.15,3.55,3.11,3.55,1130400
SRNE,20171221,3.35,3.5,3.0,3.15,1898600
SRNE,20171220,3.7,3.85,3.3,3.38,2642100
SRNE,20171219,3.4,3.8,3.25,3.7,4123000
SRNE,20171218,3.0,3.6,3.0,3.35,5658200
SRNE,20171215,2.45,3.1,2.35,2.95,2609500
SRNE,20171214,2.5,2.5,2.35,2.45,528300
SRNE,20171213,2.4,2.5,2.3,2.5,1140600
SRNE,20171212,2.45,2.55,2.35,2.35,1089400
SRNE,20171211,2.3,2.45,2.2,2.4,764000
SRNE,20171208,2.2,2.3,2.16,2.25,369000
SRNE,20171207,2.2,2.33,2.15,2.25,864500
SRNE,20171206,2.35,2.35,2.2,2.2,878100
SRNE,20171205,2.35,2.4,2.3,2.33,901700
SRNE,20171204,2.3,2.4,2.3,2.35,774900
SRNE,20171201,2.25,2.3,2.2,2.3,365700
SRNE,20171130,2.2,2.3,2.2,2.25,569700
SRNE,20171129,2.3,2.3,2.15,2.2,845700
SRNE,20171128,2.2,2.34,2.2,2.25,1806800
SRNE,20171127,2.3,2.35,2.2,2.25,1335300
SRNE,20171124,2.25,2.3,2.15,2.3,682600
SRNE,20171122,2.35,2.35,2.2,2.25,483900
SRNE,20171121,2.45,2.45,2.25,2.35,850500
SRNE,20171120,2.45,2.5,2.36,2.4,901900
SRNE,20171117,2.45,2.55,2.4,2.45,497600
SRNE,20171116,2.3,2.55,2.25,2.4,925000
SRNE,20171115,2.3,2.3,2.15,2.25,693900
SRNE,20171114,2.55,2.55,2.15,2.3,1365100
SRNE,20171113,2.55,2.59,2.48,2.5,450500
SRNE,20171110,2.6,2.7,2.5,2.6,645300
SRNE,20171109,2.5,2.64,2.45,2.6,994000
SRNE,20171108,2.65,2.7,2.6,2.6,325300
SRNE,20171107,2.9,2.9,2.65,2.65,427100
SRNE,20171106,2.6,2.99,2.6,2.9,1257700
SRNE,20171103,2.55,2.6,2.5,2.6,426200
SRNE,20171102,2.6,2.68,2.5,2.53,805400
SRNE,20171101,2.7,2.75,2.55,2.58,592100
SRNE,20171031,2.6,2.75,2.51,2.65,894900
SRNE,20171030,2.5,2.7,2.46,2.6,676600
SRNE,20171027,2.45,2.53,2.45,2.48,686500
SRNE,20171026,2.55,2.63,2.45,2.5,1068300
SRNE,20171025,2.55,2.7,2.45,2.5,844400
SRNE,20171024,2.65,2.8,2.5,2.6,970200
SRNE,20171023,2.75,2.8,2.6,2.6,641300
SRNE,20171020,2.5,2.85,2.45,2.8,1287100
SRNE,20171019,2.6,2.7,2.42,2.5,1428500
SRNE,20171018,2.8,2.95,2.55,2.6,1505300
SRNE,20171017,3.0,3.0,2.7,2.85,851200
SRNE,20171016,3.45,3.45,2.9,2.98,1846500
SRNE,20171013,3.1,3.35,2.75,3.3,2594200
SRNE,20171012,3.8,3.8,3.0,3.2,4774500
SRNE,20171011,2.6,3.85,2.5,3.7,14266200
SRNE,20171010,2.1,2.85,2.1,2.5,8413600
SRNE,20171009,1.85,2.25,1.81,2.1,3200500
SRNE,20171006,1.8,1.85,1.75,1.8,1177600
SRNE,20171005,1.8,1.8,1.7,1.8,722600
SRNE,20171004,1.8,1.84,1.75,1.78,405400
SRNE,20171003,1.8,1.85,1.75,1.75,727800
SRNE,20171002,1.75,1.8,1.7,1.75,568400
SRNE,20170929,1.7,1.75,1.67,1.7,199700
SRNE,20170928,1.75,1.8,1.7,1.7,487400
SRNE,20170927,1.7,1.8,1.7,1.75,270300
SRNE,20170926,1.8,1.85,1.69,1.7,456500
SRNE,20170925,1.8,1.83,1.75,1.75,227100
SRNE,20170922,1.8,1.8,1.75,1.8,356000
SRNE,20170921,1.75,1.8,1.7,1.8,249400
SRNE,20170920,1.75,1.8,1.7,1.7,510500
SRNE,20170919,1.85,1.85,1.75,1.75,686500
SRNE,20170918,1.85,1.85,1.75,1.85,716400
SRNE,20170915,1.8,1.8,1.75,1.8,260700
SRNE,20170914,1.85,1.85,1.75,1.8,279300
SRNE,20170913,1.9,1.9,1.76,1.8,330800
SRNE,20170912,1.85,1.9,1.83,1.9,568200
SRNE,20170911,1.75,1.85,1.75,1.83,437500
SRNE,20170908,1.8,1.8,1.68,1.75,451100
SRNE,20170907,1.75,1.8,1.71,1.78,402400
SRNE,20170906,1.8,1.8,1.7,1.8,371200
SRNE,20170905,1.8,1.85,1.75,1.8,328600
SRNE,20170901,1.75,1.85,1.75,1.8,290400
SRNE,20170831,1.75,1.85,1.75,1.8,370000
SRNE,20170830,1.65,1.85,1.6,1.8,1110900
SRNE,20170829,1.75,1.75,1.55,1.63,1190300
SRNE,20170828,1.75,1.75,1.7,1.75,384000
SRNE,20170825,1.65,1.75,1.65,1.7,400700
SRNE,20170824,1.65,1.7,1.5,1.65,1748000
SRNE,20170823,1.7,1.7,1.65,1.65,160700
SRNE,20170822,1.7,1.75,1.6,1.7,510600
SRNE,20170821,1.7,1.78,1.65,1.7,273100
SRNE,20170818,1.7,1.75,1.69,1.75,96400
SRNE,20170817,1.7,1.75,1.6,1.7,357700
SRNE,20170816,1.65,1.75,1.6,1.68,275800
SRNE,20170815,1.8,1.83,1.6,1.65,454800
SRNE,20170814,1.75,1.83,1.7,1.78,353400
SRNE,20170811,1.75,1.75,1.65,1.7,453900
SRNE,20170810,1.8,1.84,1.75,1.75,257200
SRNE,20170809,1.9,1.9,1.73,1.75,822000
SRNE,20170808,1.9,1.95,1.8,1.95,461600
SRNE,20170807,1.95,2.0,1.85,1.9,1065200
SRNE,20170804,1.85,1.95,1.85,1.85,849500
SRNE,20170803,1.95,1.95,1.6,1.7,1672300
SRNE,20170802,1.95,2.0,1.9,1.9,327800
SRNE,20170801,2.0,2.0,1.9,2.0,299600
SRNE,20170731,2.0,2.0,1.9,1.95,502200
SRNE,20170728,1.95,2.05,1.95,2.0,366300
SRNE,20170727,2.05,2.1,1.95,2.0,640500
SRNE,20170726,2.1,2.15,2.05,2.05,543600
SRNE,20170725,2.1,2.1,2.05,2.05,313400
SRNE,20170724,2.05,2.1,2.05,2.1,285400
SRNE,20170721,2.0,2.1,2.0,2.05,402700
SRNE,20170720,2.0,2.05,2.0,2.05,248900
SRNE,20170719,2.0,2.05,1.95,2.0,413600
SRNE,20170718,2.0,2.05,1.9,2.0,827600
SRNE,20170717,2.0,2.1,1.95,2.0,635300
SRNE,20170714,1.9,2.05,1.77,2.0,1821100
SRNE,20170713,1.9,1.9,1.85,1.9,223100
SRNE,20170712,1.85,1.95,1.82,1.95,582100
SRNE,20170711,1.85,1.95,1.81,1.85,381600
SRNE,20170710,1.9,1.91,1.8,1.9,1056100
SRNE,20170707,1.9,1.95,1.85,1.95,565000
SRNE,20170706,1.95,2.0,1.9,1.9,641400
SRNE,20170705,1.9,2.0,1.9,2.0,433600
SRNE,20170703,2.0,2.0,1.88,1.9,511100
SRNE,20170630,2.1,2.15,1.95,2.0,1222600
SRNE,20170629,2.0,2.1,1.9,2.05,1701700
SRNE,20170628,2.05,2.08,1.9,2.0,776900
SRNE,20170627,2.15,2.2,2.0,2.05,1205200
SRNE,20170626,2.05,2.2,1.95,2.1,2668600
SRNE,20170623,1.95,1.98,1.8,1.85,3954100
SRNE,20170622,2.0,2.1,1.9,1.95,1219500
SRNE,20170621,1.75,1.95,1.75,1.9,707800
SRNE,20170620,2.0,2.05,1.75,1.75,1767300
SRNE,20170619,2.0,2.09,1.93,2.0,1346000
SRNE,20170616,1.9,2.3,1.88,2.0,5372900
SRNE,20170615,1.8,2.0,1.7,1.85,5984100
SRNE,20170614,1.7,1.8,1.6,1.75,2599800
SRNE,20170613,1.55,1.65,1.55,1.6,521400
SRNE,20170612,1.6,1.6,1.5,1.53,513000
SRNE,20170609,1.65,1.65,1.55,1.55,291100
SRNE,20170608,1.55,1.65,1.5,1.65,872400
SRNE,20170607,1.6,1.6,1.55,1.6,147700
SRNE,20170606,1.55,1.63,1.55,1.55,180300
SRNE,20170605,1.7,1.7,1.55,1.55,260000
SRNE,20170602,1.55,1.65,1.55,1.65,157700
SRNE,20170601,1.55,1.64,1.5,1.55,349800
SRNE,20170531,1.65,1.65,1.55,1.55,725800
SRNE,20170530,1.75,1.75,1.6,1.6,325600
SRNE,20170526,1.6,1.75,1.6,1.75,404500
SRNE,20170525,1.6,1.7,1.6,1.65,358300
SRNE,20170524,1.6,1.65,1.55,1.65,426800
SRNE,20170523,1.7,1.8,1.55,1.58,616400
SRNE,20170522,1.7,1.8,1.6,1.73,820600
SRNE,20170519,1.55,1.6,1.55,1.58,345200
SRNE,20170518,1.6,1.65,1.55,1.55,357200
SRNE,20170517,1.65,1.7,1.55,1.6,643300
SRNE,20170516,1.65,1.7,1.65,1.7,343500
SRNE,20170515,1.65,1.75,1.65,1.68,348900
SRNE,20170512,1.7,1.79,1.65,1.7,409300
SRNE,20170511,1.75,1.8,1.7,1.75,399600
SRNE,20170510,1.65,1.8,1.65,1.75,952600
SRNE,20170509,1.75,1.8,1.65,1.7,545900
SRNE,20170508,1.85,1.85,1.7,1.78,423100
SRNE,20170505,1.9,1.9,1.6,1.8,969300
SRNE,20170504,1.9,1.95,1.85,1.9,807700
SRNE,20170503,1.9,1.95,1.8,1.9,674700
SRNE,20170502,1.9,1.95,1.85,1.93,538000
SRNE,20170501,2.0,2.05,1.7,1.95,1411500
SRNE,20170428,2.0,2.1,1.95,1.95,2982800
SRNE,20170427,1.95,2.1,1.95,2.1,2543500
SRNE,20170426,1.9,2.0,1.8,2.0,1528000
SRNE,20170425,1.8,1.9,1.64,1.9,3537400
SRNE,20170424,1.9,1.95,1.65,1.75,2093500
SRNE,20170421,1.75,1.85,1.7,1.8,1287100
SRNE,20170420,1.8,1.85,1.7,1.7,2529500
SRNE,20170419,1.7,1.75,1.6,1.65,2149600
SRNE,20170418,1.9,1.95,1.55,1.6,3442300
SRNE,20170417,1.85,1.95,1.75,1.88,1477800
SRNE,20170413,1.95,2.05,1.75,1.8,9143400
SRNE,20170412,3.0,3.05,2.9,2.95,149700
SRNE,20170411,3.1,3.15,2.85,2.95,178200
SRNE,20170410,3.0,3.15,2.9,3.1,144400
SRNE,20170407,3.05,3.05,2.9,3.05,369300
SRNE,20170406,3.35,3.4,2.95,3.05,583900
SRNE,20170405,3.55,3.55,3.3,3.35,523100
SRNE,20170404,3.7,3.85,3.35,3.5,377200
SRNE,20170403,3.95,3.95,3.55,3.6,462300
SRNE,20170331,4.0,4.05,3.9,3.95,273200
SRNE,20170330,4.0,4.15,3.95,4.0,140600
SRNE,20170329,4.0,4.15,3.95,4.05,107100
SRNE,20170328,4.1,4.15,3.95,4.0,82200
SRNE,20170327,4.1,4.2,4.0,4.1,111900
SRNE,20170324,4.2,4.2,4.05,4.1,152200
SRNE,20170323,4.15,4.25,4.05,4.2,168900
SRNE,20170322,4.1,4.2,4.0,4.15,162500
SRNE,20170321,4.2,4.25,3.95,4.15,394400
