<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
GBTC,20180504,15.525,15.7,15.26,15.59,2529100
GBTC,20180503,14.89,15.64,14.89,15.2,3854200
GBTC,20180502,14.9,15.15,14.3,14.44,2087800
GBTC,20180501,15.3,15.33,14.76,14.94,2554900
GBTC,20180430,16.139999,16.24,15.62,15.85,2348900
GBTC,20180427,15.99,16.200001,15.37,15.5,3294500
GBTC,20180426,14.9,15.55,14.5,15.35,3008900
GBTC,20180425,15.925,15.93,13.9,15.07,6974800
GBTC,20180424,16.139999,16.879998999999998,16.0,16.879998999999998,5614500
GBTC,20180423,15.41,15.55,15.01,15.25,3006700
GBTC,20180420,14.56,14.85,14.25,14.85,4060100
GBTC,20180419,13.4,13.88,13.35,13.65,2516100
GBTC,20180418,12.975,13.25,12.75,13.24,2134600
GBTC,20180417,13.37,13.55,12.19,12.43,3136700
GBTC,20180416,13.595,13.6,12.77,13.18,2480700
GBTC,20180413,13.2,13.52,13.0,13.52,4595700
GBTC,20180412,12.64,12.86,11.9,12.48,4323600
GBTC,20180411,11.05,11.54,11.0,11.48,2214700
GBTC,20180410,10.725,11.14,10.56,11.05,2319400
GBTC,20180409,10.8,10.98,10.54,10.55,2137800
GBTC,20180406,10.67,10.83,10.45,10.55,2934500
GBTC,20180405,10.79,11.29,10.44,11.01,3308900
GBTC,20180404,11.6,11.91,11.01,11.12,3450900
GBTC,20180403,11.445,12.84,11.44,12.67,3808900
GBTC,20180402,10.235,11.32,10.23,11.19,3366200
GBTC,20180329,10.74,10.95,10.17,10.49,5229400
GBTC,20180328,11.94,12.1,11.11,11.28,3885900
GBTC,20180327,12.55,13.15,11.74,11.95,4114400
GBTC,20180326,13.2,13.3,12.25,12.61,4264000
GBTC,20180323,13.61,14.39,13.5,13.72,2319100
GBTC,20180322,14.35,14.6,13.85,14.09,2364300
GBTC,20180321,14.78,15.59,14.26,14.75,4044000
GBTC,20180320,13.795,14.6,13.65,14.6,3474800
GBTC,20180319,13.935,14.6,13.46,13.6,3263800
GBTC,20180316,13.845,14.5,13.64,14.23,3515400
GBTC,20180315,13.2,13.54,12.91,13.46,3964600
GBTC,20180314,14.15,14.34,13.28,13.305,5493300
GBTC,20180313,15.23,15.38,14.52,14.8,2607600
GBTC,20180312,15.84,15.87,15.01,15.16,3085600
GBTC,20180309,14.61,15.49,14.53,14.99,4362200
GBTC,20180308,15.61,16.290001,14.91,15.74,4784400
GBTC,20180307,16.995001000000002,17.360001,14.8,15.74,7850800
GBTC,20180306,17.684998999999998,17.9,17.02,17.16,3915000
GBTC,20180305,18.709999,18.9,18.299999,18.610001,3143100
GBTC,20180302,17.924999,18.049999,17.32,18.0,1998800
GBTC,20180301,17.940001000000002,18.15,17.68,18.1,2036500
GBTC,20180228,17.860001,18.1,17.540001,17.83,2028500
GBTC,20180227,18.555,18.76,18.059998999999998,18.16,3504900
GBTC,20180226,18.049999,18.190001000000002,17.51,17.82,4027400
GBTC,20180223,17.719998999999998,18.25,17.129998999999998,17.209999,4660200
GBTC,20180222,17.01,17.24,16.280001000000002,16.92,6643900
GBTC,20180221,18.190001000000002,18.700001,17.75,17.860001,5963600
GBTC,20180220,20.059998999999998,20.4,19.530001000000002,19.99,6919300
GBTC,20180216,17.75,19.4,17.49,17.76,6899800
GBTC,20180215,17.360001,19.41,16.440001000000002,18.639999,9015800
GBTC,20180214,15.205,16.587999,15.2,16.440001000000002,6482800
GBTC,20180213,14.695,14.7,14.05,14.39,2317100
GBTC,20180212,14.665,15.05,14.37,14.87,4172000
GBTC,20180209,14.6,14.67,13.54,14.34,3938100
GBTC,20180208,14.66,14.95,13.76,13.945,5211700
GBTC,20180207,13.1,14.4,13.05,13.69,9820600
GBTC,20180206,10.15,12.75,10.0,12.31,9410000
GBTC,20180205,10.96,11.12,9.6,10.05,12165800
GBTC,20180202,11.89,13.1,11.64,12.0,10203600
GBTC,20180201,14.25,14.25,12.05,13.11,12841700
GBTC,20180131,17.4,17.4,14.75,15.59,8460800
GBTC,20180130,18.5,18.690001000000002,17.309998999999998,17.51,5061800
GBTC,20180129,18.785,19.6,18.77,19.139999,4823900
GBTC,20180126,17.923077,18.406593,17.582418,18.076923,32200
GBTC,20180125,18.387363,18.637363,18.145933,18.516482999999997,2356900
GBTC,20180124,18.67033,19.043957000000002,18.131868,18.352198,3166800
GBTC,20180123,18.192307999999997,18.868132,17.692307999999997,18.160989999999998,5423600
GBTC,20180122,18.593956,19.068682,17.692307999999997,18.527473,4531800
GBTC,20180119,20.857143,20.934067000000002,18.916153,19.428901999999997,6752200
GBTC,20180118,19.967032999999997,20.538462,19.505495,20.406593,8599500
GBTC,20180117,16.868132,18.214285,15.593407000000001,17.978022,15652000
GBTC,20180116,18.131868,20.230659,18.131868,19.076923,10055500
GBTC,20180112,19.791207999999997,21.846153,19.791207999999997,21.648352,8372000
GBTC,20180111,20.625935000000002,21.142857,18.527473,18.769285,12248600
GBTC,20180110,23.296703,23.355495,21.483517000000003,21.54945,9746100
GBTC,20180109,22.637363,24.615385,22.637363,23.736263,4768400
