<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
WDC,20180504,76.639999,77.760002,76.050003,77.279999,4778100
WDC,20180503,76.620003,77.480003,75.959999,76.980003,4527400
WDC,20180502,79.480003,79.769997,76.690002,76.769997,5421900
WDC,20180501,78.220001,80.43,78.220001,79.790001,4525700
WDC,20180430,80.699997,82.0,76.699997,78.790001,7565300
WDC,20180427,86.209999,87.209999,80.599998,80.879997,9130300
WDC,20180426,87.300003,88.389999,86.540001,87.910004,4334900
WDC,20180425,86.440002,86.949997,83.860001,85.91999799999999,2609200
WDC,20180424,88.07,89.779999,85.870003,86.43,3454100
WDC,20180423,90.08000200000001,90.139999,86.639999,87.0,3362700
WDC,20180420,89.16999799999999,91.5,88.790001,89.559998,3558500
WDC,20180419,90.620003,91.550003,88.639999,89.510002,2380200
WDC,20180418,90.199997,92.059998,89.110001,91.699997,3020500
WDC,20180417,91.269997,91.879997,90.800003,91.370003,2151100
WDC,20180416,90.559998,90.599998,89.040001,90.519997,2525100
WDC,20180413,91.209999,91.910004,89.480003,89.93,2868600
WDC,20180412,90.389999,91.220001,89.949997,90.5,2322300
WDC,20180411,89.900002,90.839996,89.41999799999999,89.629997,2641700
WDC,20180410,90.519997,92.300003,90.129997,90.720001,2978500
WDC,20180409,88.620003,90.989998,88.389999,88.559998,2362800
WDC,20180406,89.480003,90.620003,87.150002,87.769997,3690700
WDC,20180405,93.08000200000001,93.389999,90.07,90.529999,2320400
WDC,20180404,88.089996,92.779999,88.089996,92.510002,2315100
WDC,20180403,90.58000200000001,91.790001,89.300003,91.209999,2337600
WDC,20180402,92.510002,93.410004,88.900002,89.989998,3404700
WDC,20180329,91.279999,93.260002,90.57,92.269997,3373000
WDC,20180328,91.82,92.870003,90.220001,90.800003,2808200
WDC,20180327,94.93,95.699997,91.58000200000001,92.18,3326400
WDC,20180326,94.209999,94.510002,91.610001,94.269997,4380400
WDC,20180323,98.410004,99.110001,92.32,92.339996,8564400
WDC,20180322,101.58000200000001,102.739998,100.389999,100.83000200000001,3234800
WDC,20180321,103.690002,104.599998,102.760002,102.839996,2381700
WDC,20180320,103.540001,104.5,103.120003,103.66999799999999,2499200
WDC,20180319,105.989998,106.389999,102.41999799999999,103.160004,4434100
WDC,20180316,103.879997,106.959999,103.43,106.449997,7289900
WDC,20180315,103.120003,103.410004,101.66999799999999,102.230003,2696500
WDC,20180314,103.449997,104.599998,101.379997,103.199997,3976300
WDC,20180313,100.0,103.110001,100.0,102.910004,6893000
WDC,20180312,100.0,103.110001,99.760002,102.860001,5762100
WDC,20180309,97.900002,100.0,97.550003,99.550003,4540700
WDC,20180308,95.5,97.910004,95.379997,97.220001,4115800
WDC,20180307,92.75,96.940002,92.75,95.269997,6005000
WDC,20180306,91.129997,94.139999,90.690002,93.800003,6593600
WDC,20180305,88.0,90.309998,87.989998,89.949997,3410600
WDC,20180302,86.279999,88.400002,86.029999,88.25,2505400
WDC,20180301,87.41999799999999,88.82,86.309998,87.269997,3554500
WDC,20180228,88.139999,88.589996,87.010002,87.040001,3101300
WDC,20180227,89.41999799999999,89.93,86.980003,87.190002,3411300
WDC,20180226,89.139999,89.519997,88.220001,89.220001,2757100
WDC,20180223,86.980003,89.32,86.5,89.139999,4259900
WDC,20180222,85.940002,87.260002,85.269997,85.529999,2270600
WDC,20180221,86.290001,87.540001,85.620003,85.66999799999999,2586300
WDC,20180220,84.129997,87.349998,84.110001,86.459999,3761700
WDC,20180216,84.290001,86.32,84.230003,84.910004,2997500
WDC,20180215,83.870003,84.620003,82.959999,84.540001,3132700
WDC,20180214,81.900002,83.589996,81.900002,83.33000200000001,3273300
WDC,20180213,81.860001,83.459999,81.58000200000001,82.970001,2943400
WDC,20180212,81.25,83.059998,81.25,82.339996,3296800
WDC,20180209,80.800003,81.980003,77.900002,80.589996,4628800
WDC,20180208,83.650002,84.410004,80.089996,80.089996,3791600
WDC,20180207,83.949997,85.32,83.099998,83.709999,3737700
WDC,20180206,80.58000200000001,84.599998,80.25,84.25,4835800
WDC,20180205,84.199997,85.900002,81.440002,81.449997,5205200
WDC,20180202,86.989998,87.129997,85.010002,85.25,5010400
WDC,20180201,87.43,89.120003,86.599998,87.650002,3555200
WDC,20180131,89.18,91.190002,88.66999799999999,88.980003,8524300
WDC,20180130,86.0,87.260002,85.110001,87.08000200000001,4730900
WDC,20180129,88.739998,89.800003,87.18,87.449997,5004700
WDC,20180126,86.75,89.629997,86.709999,89.599998,8188500
WDC,20180125,88.18,89.839996,87.650002,87.989998,7284000
WDC,20180124,87.699997,87.889999,86.18,86.970001,4696600
WDC,20180123,86.43,87.550003,86.010002,87.339996,3081400
WDC,20180122,85.940002,86.389999,85.099998,86.239998,4534500
WDC,20180119,86.120003,87.07,85.379997,85.599998,3938500
WDC,20180118,85.16999799999999,86.57,85.07,86.400002,4604000
WDC,20180117,84.540001,85.480003,84.199997,85.160004,4398000
WDC,20180116,83.699997,84.980003,83.300003,83.879997,5574300
WDC,20180112,82.68,83.309998,82.449997,83.120003,2990600
WDC,20180111,80.91999799999999,82.910004,80.900002,82.25,3822100
WDC,20180110,79.199997,80.949997,78.800003,80.910004,4941100
WDC,20180109,81.519997,82.099998,80.43,80.620003,3810700
WDC,20180108,83.0,83.0,80.610001,81.440002,4875300
WDC,20180105,82.389999,82.970001,81.610001,82.690002,2727400
WDC,20180104,82.0,83.0,79.690002,82.16999799999999,5173100
WDC,20180103,82.0,82.889999,81.809998,82.66999799999999,3253300
WDC,20180102,80.510002,81.790001,79.58000200000001,81.379997,3894000
WDC,20171229,80.610001,80.75,79.489998,79.529999,2789600
WDC,20171228,81.41999799999999,81.699997,80.33000200000001,80.639999,2303000
WDC,20171227,80.089996,81.0,79.629997,80.959999,2633200
WDC,20171226,80.91999799999999,81.0,79.220001,80.0,3904200
WDC,20171222,80.879997,81.360001,80.459999,80.68,2125000
WDC,20171221,82.879997,83.269997,80.75,80.83000200000001,4921800
WDC,20171220,85.160004,85.260002,82.120003,82.769997,4746500
WDC,20171219,83.529999,85.129997,82.290001,84.239998,3937500
WDC,20171218,82.510002,83.83000200000001,82.300003,83.620003,3879200
WDC,20171215,81.889999,82.08000200000001,79.93,81.620003,7160700
WDC,20171214,83.870003,84.089996,82.43,82.639999,3239600
