<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
CTRP,20180504,41.02,41.66,40.59,41.18,3733400
CTRP,20180503,41.049999,41.470001,40.450001,41.380001,3193200
CTRP,20180502,41.599998,41.68,41.139998999999996,41.34,1939300
CTRP,20180501,40.869999,41.599998,40.610001000000004,41.459998999999996,3408100
CTRP,20180430,40.939999,41.48,40.630001,40.900002,3234900
CTRP,20180427,40.860001000000004,40.990002000000004,40.130001,40.630001,4628000
CTRP,20180426,41.400002,41.43,40.450001,40.5,5882600
CTRP,20180425,41.560001,41.75,40.790001000000004,41.290001000000004,5861100
CTRP,20180424,43.48,43.799999,41.639998999999996,41.700001,4909800
CTRP,20180423,42.82,43.759997999999996,42.700001,42.939999,4068500
CTRP,20180420,43.0,43.209998999999996,42.400002,42.650002,4525900
CTRP,20180419,43.540001000000004,44.27,43.040001000000004,43.099998,3845700
CTRP,20180418,42.900002,43.639998999999996,42.759997999999996,43.34,3054300
CTRP,20180417,42.900002,43.450001,42.509997999999996,42.82,4247800
CTRP,20180416,43.84,43.970001,42.360001000000004,42.639998999999996,7231400
CTRP,20180413,45.41,45.650002,43.529999,43.91,5848000
CTRP,20180412,45.68,45.990002000000004,45.34,45.380001,2560800
CTRP,20180411,45.900002,46.27,45.48,45.66,2462000
CTRP,20180410,45.610001000000004,46.27,45.049999,46.02,4475400
CTRP,20180409,45.189999,45.630001,44.630001,44.779999,2769500
CTRP,20180406,45.610001000000004,46.080002,44.360001000000004,44.799999,4090000
CTRP,20180405,46.09,46.610001000000004,45.700001,45.869999,2629600
CTRP,20180404,44.790001000000004,46.049999,44.59,45.720001,4035000
CTRP,20180403,46.299999,46.299999,45.09,45.580002,3382500
CTRP,20180402,46.619999,46.759997999999996,45.310001,45.77,4307700
CTRP,20180329,46.169998,47.060001,45.310001,46.619999,3350600
CTRP,20180328,46.0,46.77,45.599998,46.169998,4360100
CTRP,20180327,47.939999,47.939999,45.860001000000004,46.299999,5389500
CTRP,20180326,47.360001000000004,47.860001000000004,46.450001,47.5,3876500
CTRP,20180323,47.68,48.18,46.509997999999996,46.759997999999996,6735300
CTRP,20180322,48.900002,49.119999,47.34,48.189999,6621100
CTRP,20180321,49.209998999999996,50.25,49.060001,49.470001,5778600
CTRP,20180320,48.150002,49.98,48.0,49.619999,6791500
CTRP,20180319,47.669998,48.939999,47.599998,48.700001,8898000
CTRP,20180316,48.150002,49.68,48.029999,49.27,11219800
CTRP,20180315,48.630001,49.900002,47.139998999999996,47.779999,13205200
CTRP,20180314,48.369999,49.490002000000004,48.310001,48.73,6583400
CTRP,20180313,49.279999,49.57,48.439999,48.779999,5726900
CTRP,20180312,48.419998,49.459998999999996,48.099998,49.060001,5533800
CTRP,20180309,48.490002000000004,48.900002,48.099998,48.360001000000004,3970000
CTRP,20180308,47.779999,48.439999,47.540001000000004,47.889998999999996,2607300
CTRP,20180307,47.0,48.0,46.5,47.919998,3853400
CTRP,20180306,47.41,47.709998999999996,46.970001,47.540001000000004,3216500
CTRP,20180305,45.48,47.34,45.450001,47.049999,4979000
CTRP,20180302,44.98,45.650002,43.900002,45.630001,3170100
CTRP,20180301,46.139998999999996,46.310001,44.919998,45.529999,2878800
CTRP,20180228,46.5,46.57,45.759997999999996,45.98,4307400
CTRP,20180227,46.900002,47.279999,46.25,46.48,3357200
CTRP,20180226,47.169998,47.310001,46.889998999999996,47.09,3396000
CTRP,20180223,47.450001,47.48,46.330002,47.450001,2433500
CTRP,20180222,46.529999,47.049999,46.43,46.990002000000004,2285900
CTRP,20180221,46.709998999999996,47.259997999999996,46.240002000000004,46.470001,3420900
CTRP,20180220,46.349998,47.25,46.189999,46.369999,4077600
CTRP,20180216,46.34,47.189999,46.34,46.639998999999996,3987600
CTRP,20180215,45.5,46.450001,45.450001,46.279999,5302500
CTRP,20180214,43.880001,45.299999,43.880001,44.959998999999996,5676100
CTRP,20180213,43.700001,44.68,43.5,43.98,3776300
CTRP,20180212,44.220001,44.470001,43.07,43.650002,5517500
CTRP,20180209,44.630001,45.150002,43.02,43.84,7616500
CTRP,20180208,46.240002000000004,46.98,44.209998999999996,44.630001,7792000
CTRP,20180207,47.59,48.32,46.240002000000004,46.27,6214300
CTRP,20180206,45.599998,48.209998999999996,45.549999,47.810001,9687000
CTRP,20180205,46.650002,47.580002,46.23,46.290001000000004,7710900
CTRP,20180202,47.0,47.23,46.330002,46.869999,5681000
CTRP,20180201,46.580002,47.959998999999996,45.720001,47.25,5297900
CTRP,20180131,47.200001,47.450001,46.599998,46.779999,3800100
CTRP,20180130,46.549999,47.009997999999996,46.139998999999996,46.900002,3712500
CTRP,20180129,46.900002,47.73,46.049999,47.009997999999996,4435000
CTRP,20180126,46.040001000000004,47.07,45.790001000000004,46.84,4990700
CTRP,20180125,44.91,46.189999,44.799999,45.59,4924200
CTRP,20180124,44.84,45.200001,44.450001,44.84,6225000
CTRP,20180123,45.639998999999996,45.66,44.450001,44.830002,9630900
CTRP,20180122,46.0,46.209998999999996,44.830002,46.139998999999996,8423700
CTRP,20180119,47.450001,47.650002,46.599998,46.849998,5901500
CTRP,20180118,48.630001,48.639998999999996,47.360001000000004,47.450001,5134100
CTRP,20180117,48.470001,48.84,48.099998,48.34,4014600
CTRP,20180116,48.279999,49.099998,48.099998,48.220001,5365700
CTRP,20180112,47.990002000000004,48.200001,47.59,47.66,3778700
CTRP,20180111,47.389998999999996,48.150002,47.18,47.709998999999996,3433300
CTRP,20180110,47.529999,48.07,46.91,47.150002,2975600
CTRP,20180109,47.5,48.040001000000004,46.700001,47.669998,4628100
CTRP,20180108,47.689999,47.689999,46.66,47.200001,3110300
CTRP,20180105,46.52,47.75,46.259997999999996,47.369999,5793700
CTRP,20180104,47.380001,47.380001,46.099998,46.209998999999996,3920700
CTRP,20180103,46.700001,47.200001,46.0,46.599998,5756000
CTRP,20180102,45.099998,46.549999,44.919998,46.07,7911800
CTRP,20171229,45.220001,45.41,43.93,44.099998,4069600
CTRP,20171228,45.150002,45.150002,44.290001000000004,44.75,1593500
CTRP,20171227,44.049999,44.830002,43.529999,44.639998999999996,2954400
CTRP,20171226,44.849998,44.990002000000004,44.130001,44.299999,2775900
CTRP,20171222,44.82,45.400002,44.68,45.150002,2668600
CTRP,20171221,44.66,45.0,44.299999,44.75,2618000
CTRP,20171220,44.59,44.720001,44.299999,44.400002,1893500
CTRP,20171219,44.529999,44.889998999999996,44.029999,44.32,3403200
CTRP,20171218,44.189999,44.700001,43.77,44.509997999999996,5447500
CTRP,20171215,43.689999,44.049999,43.529999,44.009997999999996,7029700
CTRP,20171214,43.93,43.93,43.040001000000004,43.57,4681900
CTRP,20171213,43.34,43.689999,42.650002,43.59,5391300
CTRP,20171212,42.91,43.380001,42.91,43.34,5155500
CTRP,20171211,42.889998999999996,43.580002,42.650002,43.16,4553400
CTRP,20171208,44.060001,44.880001,42.880001,42.98,7234500
CTRP,20171207,44.25,44.959998999999996,43.57,43.759997999999996,11232900
CTRP,20171206,45.490002000000004,45.669998,44.93,45.279999,6120700
CTRP,20171205,46.049999,46.360001000000004,45.380001,45.950001,2873400
