<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
DISH,20180504,32.790001000000004,33.709998999999996,32.540001000000004,33.389998999999996,2833400
DISH,20180503,33.099998,33.259997999999996,32.040001000000004,33.09,3076900
DISH,20180502,33.43,33.73,33.080002,33.330002,2510200
DISH,20180501,33.240002000000004,33.849998,32.869999,33.43,3093200
DISH,20180430,34.919998,35.419998,33.369999,33.549999,4268200
DISH,20180427,36.759997999999996,36.799999,34.66,34.740002000000004,3750700
DISH,20180426,37.02,37.450001,36.540001000000004,36.810001,1847500
DISH,20180425,36.82,37.209998999999996,36.450001,36.860001000000004,1486800
DISH,20180424,37.389998999999996,37.630001,36.560001,36.779999,2015300
DISH,20180423,37.240002000000004,37.490002000000004,36.919998,37.279999,2207400
DISH,20180420,38.459998999999996,38.77,37.16,37.23,2607100
DISH,20180419,39.029999,39.5,38.450001,38.52,1679800
DISH,20180418,38.970001,39.490002000000004,38.75,39.110001000000004,1364300
DISH,20180417,38.970001,39.09,38.59,38.689999,2117000
DISH,20180416,38.709998999999996,39.32,38.400002,38.970001,2021600
DISH,20180413,38.68,39.040001000000004,38.299999,38.529999,1282100
DISH,20180412,38.950001,39.299999,38.459998999999996,38.68,981400
DISH,20180411,39.16,39.66,38.799999,38.84,2219900
DISH,20180410,38.91,39.5,38.380001,39.240002000000004,1990000
DISH,20180409,38.650002,39.189999,38.209998999999996,38.419998,1457600
DISH,20180406,39.060001,39.720001,38.169998,38.509997999999996,3019400
DISH,20180405,38.860001000000004,39.689999,38.740002000000004,39.459998999999996,2499700
DISH,20180404,37.939999,38.98,37.650002,38.779999,2612000
DISH,20180403,37.470001,38.540001000000004,37.220001,38.5,2602300
DISH,20180402,37.66,38.07,36.849998,37.209998999999996,2443700
DISH,20180329,37.509997999999996,38.18,37.34,37.889998999999996,2246300
DISH,20180328,37.509997999999996,37.849998,36.959998999999996,37.439999,2480400
DISH,20180327,37.400002,37.900002,36.0,37.25,2872000
DISH,20180326,37.150002,37.59,36.48,37.09,2850400
DISH,20180323,38.310001,38.360001000000004,36.619999,36.650002,2489400
DISH,20180322,38.68,38.790001000000004,37.75,37.77,2356300
DISH,20180321,38.689999,39.66,38.68,39.060001,1566500
DISH,20180320,39.759997999999996,40.029999,38.580002,38.799999,3004700
DISH,20180319,40.630001,40.639998999999996,39.150002,39.650002,2404200
DISH,20180316,40.349998,41.34,40.209998999999996,40.759997999999996,3186100
DISH,20180315,40.5,41.200001,39.919998,40.080002,1794800
DISH,20180314,40.970001,41.220001,40.470001,40.5,1791900
DISH,20180313,41.599998,41.75,40.759997999999996,40.990002000000004,1935900
DISH,20180312,40.900002,41.580002,40.779999,41.349998,2065800
DISH,20180309,41.57,41.700001,40.619999,40.759997999999996,2280200
DISH,20180308,41.68,41.900002,41.32,41.380001,2164200
DISH,20180307,41.279999,41.66,40.950001,41.419998,1714100
DISH,20180306,41.740002000000004,41.779999,40.950001,41.220001,1616900
DISH,20180305,40.759997999999996,41.900002,40.459998999999996,41.450001,1627100
DISH,20180302,40.32,41.150002,40.220001,40.98,2048900
DISH,20180301,41.630001,42.029999,40.290001000000004,40.720001,3626100
DISH,20180228,43.639998999999996,43.77,41.669998,41.689999,4061200
DISH,20180227,45.029999,45.029999,43.580002,43.639998999999996,3985600
DISH,20180226,44.630001,45.049999,44.259997999999996,44.950001,1412900
DISH,20180223,44.279999,44.860001000000004,43.459998999999996,44.48,2737000
DISH,20180222,43.490002000000004,44.889998999999996,43.43,43.869999,3160100
DISH,20180221,44.130001,45.150002,43.130001,43.18,4234200
DISH,20180220,45.580002,45.759997999999996,44.439999,44.57,3824500
DISH,20180216,45.619999,46.299999,45.360001000000004,45.689999,2188300
DISH,20180215,45.130001,46.189999,44.630001,45.689999,2899600
DISH,20180214,43.860001000000004,45.080002,43.48,44.93,2011700
DISH,20180213,43.84,44.400002,43.43,44.330002,2107900
DISH,20180212,43.540001000000004,44.349998,43.34,44.0,1955300
DISH,20180209,44.09,44.389998999999996,42.290001000000004,43.400002,3599700
DISH,20180208,45.189999,45.389998999999996,43.75,43.77,3059200
DISH,20180207,44.75,45.689999,44.09,45.099998,4809800
DISH,20180206,44.439999,45.75,42.48,43.32,4373600
DISH,20180205,46.619999,47.080002,44.669998,44.73,3009800
DISH,20180202,46.959998999999996,47.59,46.540001000000004,46.790001000000004,1960200
DISH,20180201,46.75,47.48,46.73,47.16,1676400
DISH,20180131,47.130001,47.540001000000004,46.740002000000004,46.900002,1793400
DISH,20180130,47.360001000000004,47.630001,47.119999,47.259997999999996,1459500
DISH,20180129,46.810001,47.639998999999996,46.619999,47.299999,1714800
DISH,20180126,47.209998999999996,47.32,46.509997999999996,47.189999,1418400
DISH,20180125,47.869999,48.209998999999996,46.950001,47.029999,1607600
DISH,20180124,46.560001,47.790001000000004,46.43,47.73,2988100
DISH,20180123,46.110001000000004,46.459998999999996,46.0,46.330002,1544100
DISH,20180122,45.360001000000004,46.740002000000004,45.240002000000004,46.259997999999996,2655400
DISH,20180119,45.02,45.580002,44.830002,45.259997999999996,3163600
DISH,20180118,45.439999,46.049999,45.099998,45.16,3514900
DISH,20180117,47.299999,47.380001,45.139998999999996,45.450001,6754700
DISH,20180116,49.57,49.709998999999996,47.93,47.990002000000004,2820100
DISH,20180112,49.689999,49.779999,49.130001,49.48,1461500
DISH,20180111,48.419998,49.349998,48.27,49.25,1792100
DISH,20180110,48.389998999999996,48.509997999999996,48.0,48.41,2130900
DISH,20180109,49.0,49.200001,48.52,48.57,1435600
DISH,20180108,49.099998,49.240002000000004,48.57,48.900002,1886400
DISH,20180105,49.389998999999996,49.48,48.450001,49.220001,2357500
DISH,20180104,49.700001,49.700001,49.09,49.380001,1370600
DISH,20180103,50.07,50.490002000000004,49.220001,49.360001000000004,2095600
DISH,20180102,48.41,50.490002000000004,48.169998,50.200001,2876100
DISH,20171229,47.700001,47.990002000000004,47.610001000000004,47.75,1242200
DISH,20171228,47.669998,47.869999,47.470001,47.849998,975700
DISH,20171227,48.439999,48.459998999999996,47.59,47.669998,1196200
DISH,20171226,48.529999,48.849998,48.16,48.34,792800
DISH,20171222,49.110001000000004,49.349998,48.43,48.529999,1481900
DISH,20171221,48.709998999999996,49.84,48.68,49.119999,1628800
DISH,20171220,48.93,49.0,48.490002000000004,48.700001,1409800
DISH,20171219,49.849998,49.849998,48.349998,48.470001,1739100
DISH,20171218,48.799999,50.110001000000004,48.73,49.849998,2167700
DISH,20171215,48.91,48.98,48.220001,48.57,3042200
