<Ticker>,<DTYYYMMDD>,<Open>,High,<Low>,<close>,<Volume>
FOSL,20171024,9.2,9.4,9.0,9.11,1166000
FOSL,20171023,9.23,9.4,9.09,9.11,973600
FOSL,20171020,9.01,9.24,8.99,9.21,1010100
FOSL,20171019,8.95,9.13,8.71,8.92,961000
FOSL,20171018,8.99,9.22,8.87,9.01,913400
FOSL,20171017,8.75,9.07,8.68,8.98,1152200
FOSL,20171016,8.5,8.8,8.37,8.79,1323800
FOSL,20171013,8.38,8.77,8.28,8.51,1437800
FOSL,20171012,8.09,8.27,7.8,8.26,2190800
FOSL,20171011,8.48,8.54,8.05,8.06,3568000
FOSL,20171010,8.55,8.71,8.34,8.48,2127700
FOSL,20171009,8.93,9.05,8.48,8.55,2101900
FOSL,20171006,9.01,9.08,8.62,8.93,2007900
FOSL,20171005,8.96,9.23,8.87,9.02,2302500
FOSL,20171004,9.35,9.41,8.88,8.98,2068200
FOSL,20171003,9.5,9.6,9.25,9.26,1086300
FOSL,20171002,9.41,9.5,9.31,9.45,1232700
FOSL,20170929,9.48,9.62,9.33,9.33,1292800
FOSL,20170928,9.49,9.82,9.4,9.52,2312500
FOSL,20170927,9.02,9.54,9.02,9.51,1384300
FOSL,20170926,8.83,9.16,8.83,9.02,1908300
FOSL,20170925,8.92,9.07,8.71,8.83,1534600
FOSL,20170922,8.8,9.01,8.69,8.88,1215700
FOSL,20170921,8.97,9.07,8.67,8.79,1016800
FOSL,20170920,9.11,9.24,8.86,9.0,1503300
FOSL,20170919,9.2,9.43,9.09,9.17,2130400
FOSL,20170918,8.72,9.27,8.72,9.02,2050500
FOSL,20170915,8.45,8.8,8.45,8.7,1825300
FOSL,20170914,8.34,8.48,8.12,8.46,1481300
FOSL,20170913,8.13,8.6,8.11,8.34,2081400
FOSL,20170912,7.97,8.25,7.82,8.06,2724800
FOSL,20170911,8.02,8.38,7.88,7.91,2382000
FOSL,20170908,8.81,8.83,7.96,8.0,3267700
FOSL,20170907,8.77,9.01,8.68,8.77,2507800
FOSL,20170906,8.53,9.0,8.45,8.79,2709700
FOSL,20170905,8.49,8.58,8.31,8.5,1803900
FOSL,20170901,8.32,8.52,8.19,8.5,1367800
FOSL,20170831,8.61,8.68,8.25,8.29,2087200
FOSL,20170830,8.91,8.97,8.47,8.55,2615000
FOSL,20170829,8.71,8.99,8.57,8.89,2469800
FOSL,20170828,8.69,8.97,8.59,8.84,2412900
FOSL,20170825,8.22,8.8,8.11,8.64,3128200
FOSL,20170824,7.71,8.59,7.7,8.22,5507400
FOSL,20170823,7.25,7.63,6.99,7.49,4431700
FOSL,20170822,7.2,7.22,6.8,7.15,3352100
FOSL,20170821,7.61,7.69,7.13,7.18,2627200
FOSL,20170818,7.74,7.75,7.28,7.49,3735600
FOSL,20170817,7.85,8.05,7.76,7.77,2150500
FOSL,20170816,8.1,8.22,7.76,7.86,2971300
FOSL,20170815,8.27,8.44,8.03,8.04,3332300
FOSL,20170814,8.24,8.47,8.05,8.21,2729800
FOSL,20170811,8.77,8.99,7.92,8.2,5573900
FOSL,20170810,8.85,9.32,8.76,8.81,5063100
FOSL,20170809,9.0,9.57,8.37,8.87,19546700
FOSL,20170808,11.82,12.59,11.61,11.84,5412300
FOSL,20170807,11.59,11.86,11.0,11.2,2265600
FOSL,20170804,11.2,11.79,11.1,11.64,1982200
FOSL,20170803,10.61,11.46,10.6,11.15,3084200
FOSL,20170802,11.48,11.62,10.6,10.6,1939800
FOSL,20170801,11.3,11.51,11.17,11.49,2819000
FOSL,20170731,10.98,11.44,10.85,11.25,2810100
FOSL,20170728,10.94,11.15,10.84,11.04,1891600
FOSL,20170727,10.77,11.12,10.28,10.97,2094100
FOSL,20170726,11.05,11.12,10.54,10.83,1818500
FOSL,20170725,10.62,11.29,10.61,11.02,2424100
FOSL,20170724,10.65,10.89,10.4,10.58,1734400
FOSL,20170721,10.89,10.91,10.55,10.74,2026700
FOSL,20170720,10.6,11.05,10.52,10.87,1827500
FOSL,20170719,10.26,10.65,10.22,10.54,1150300
FOSL,20170718,10.39,10.49,10.08,10.21,1441300
FOSL,20170717,10.16,10.56,10.05,10.4,1735600
FOSL,20170714,9.83,10.16,9.74,10.13,1684600
FOSL,20170713,9.47,9.94,9.46,9.8,1987600
FOSL,20170712,10.02,10.19,9.24,9.45,2722400
FOSL,20170711,10.56,10.6,9.92,9.98,3487200
FOSL,20170710,10.41,10.55,10.08,10.54,2075600
FOSL,20170707,9.83,10.52,9.79,10.44,2382500
FOSL,20170706,10.23,10.24,9.74,9.81,1982000
FOSL,20170705,10.39,10.59,10.04,10.27,1779800
FOSL,20170703,10.35,10.7,10.32,10.39,889500
FOSL,20170630,10.28,10.79,10.17,10.35,2464600
FOSL,20170629,9.76,10.5,9.76,10.26,3779800
FOSL,20170628,9.97,10.0,9.73,9.75,1753200
FOSL,20170627,9.95,10.04,9.86,9.89,1795100
FOSL,20170626,9.93,10.04,9.8,9.93,1446400
FOSL,20170623,9.67,9.94,9.53,9.91,3164000
FOSL,20170622,9.21,9.88,9.14,9.63,4339600
FOSL,20170621,9.3,9.35,9.05,9.17,2044000
FOSL,20170620,9.56,9.77,9.33,9.38,3266200
FOSL,20170619,9.25,9.37,9.05,9.22,4487500
FOSL,20170616,9.23,9.24,8.98,9.2,3898400
FOSL,20170615,9.56,9.62,9.23,9.3,3483400
FOSL,20170614,10.11,10.11,9.57,9.74,4744200
FOSL,20170613,10.7,10.79,10.04,10.07,3366200
FOSL,20170612,10.84,11.18,10.59,10.6,2277600
FOSL,20170609,10.66,11.01,10.56,10.84,1790900
FOSL,20170608,10.85,11.12,10.66,10.69,2430000
FOSL,20170607,10.9,10.98,10.75,10.84,1182300
FOSL,20170606,11.03,11.14,10.72,10.95,2673500
FOSL,20170605,10.66,11.13,10.65,11.02,2572300
FOSL,20170602,10.99,11.0,10.69,10.72,2507100
FOSL,20170601,10.77,10.99,10.62,10.92,2807400
FOSL,20170531,11.03,11.16,10.41,10.77,3856800
FOSL,20170530,11.23,11.32,11.06,11.15,2022300
FOSL,20170526,11.78,11.8,11.04,11.23,3648800
FOSL,20170525,12.05,12.26,11.71,11.79,2253800
FOSL,20170524,12.14,12.33,12.07,12.1,1809300
FOSL,20170523,12.67,12.7,12.18,12.2,1290100
FOSL,20170522,12.36,12.79,12.15,12.67,1764100
FOSL,20170519,12.32,12.49,12.08,12.35,1323900
FOSL,20170518,12.49,12.65,12.21,12.32,1378700
FOSL,20170517,12.52,12.6,12.26,12.48,1663400
FOSL,20170516,13.0,13.0,12.52,12.55,2059300
FOSL,20170515,13.18,13.31,12.87,12.96,1961200
FOSL,20170512,13.25,13.36,12.83,13.13,2911500
FOSL,20170511,14.22,14.36,13.13,13.28,5445600
FOSL,20170510,15.2,15.22,13.65,14.44,11569200
FOSL,20170509,17.450001,18.440001000000002,17.370001000000002,18.15,2728200
FOSL,20170508,17.26,17.66,17.200001,17.370001000000002,1119000
FOSL,20170505,17.030001000000002,17.540001,17.0,17.290001,854800
FOSL,20170504,17.41,17.65,16.700001,16.93,1221700
FOSL,20170503,17.73,17.73,17.26,17.389999,674900
FOSL,20170502,17.219998999999998,17.860001,17.219998999999998,17.73,982800
FOSL,20170501,17.4,17.42,17.01,17.120001000000002,928100
FOSL,20170428,17.57,17.9,17.17,17.25,1256900
FOSL,20170427,17.610001,17.780001000000002,17.299999,17.65,764900
FOSL,20170426,17.15,17.82,17.139999,17.52,1291300
FOSL,20170425,16.99,17.299999,16.950001,17.15,666700
FOSL,20170424,17.18,17.24,16.889999,16.91,658600
FOSL,20170421,17.33,17.35,16.82,16.99,1006100
FOSL,20170420,17.07,17.42,16.959999,17.379998999999998,1345300
FOSL,20170419,16.709999,17.07,16.67,16.959999,944700
FOSL,20170418,16.67,16.809998999999998,16.48,16.610001,718200
FOSL,20170417,16.83,16.860001,16.540001,16.809998999999998,603600
FOSL,20170413,16.93,16.969998999999998,16.459999,16.799999,910200
FOSL,20170412,17.120001000000002,17.25,16.879998999999998,16.91,602400
FOSL,20170411,16.91,17.27,16.700001,17.18,614500
FOSL,20170410,16.93,17.110001,16.639999,16.93,900900
FOSL,20170407,16.48,16.91,16.389999,16.9,957600
FOSL,20170406,16.370001000000002,16.959999,16.23,16.540001,961600
FOSL,20170405,16.549999,16.879998999999998,16.219998999999998,16.290001,1052300
FOSL,20170404,16.700001,16.809998999999998,16.4,16.41,939200
FOSL,20170403,17.459999,17.530001000000002,16.879998999999998,16.92,924500
FOSL,20170331,17.25,17.49,17.09,17.450001,894400
FOSL,20170330,17.17,17.309998999999998,16.85,17.209999,910900
FOSL,20170329,16.940001000000002,17.469998999999998,16.799999,17.290001,1027400
FOSL,20170328,16.65,16.99,16.440001000000002,16.93,1047400
FOSL,20170327,16.110001,16.889999,16.030001000000002,16.700001,1269300
FOSL,20170324,16.42,16.540001,16.139999,16.379998999999998,970100
FOSL,20170323,16.27,16.93,16.219998999999998,16.4,1204200
FOSL,20170322,16.08,16.16,15.79,16.09,970200
FOSL,20170321,16.5,16.52,15.88,16.24,1633600
FOSL,20170320,16.67,16.74,16.35,16.5,1499200
FOSL,20170317,16.74,16.780001000000002,16.280001000000002,16.780001000000002,9152300
FOSL,20170316,16.610001,17.129998999999998,16.43,16.75,1430000
FOSL,20170315,16.49,16.639999,16.200001,16.559998999999998,1971500
FOSL,20170314,16.26,16.610001,16.209999,16.51,1406500
FOSL,20170313,16.870001000000002,17.0,16.280001000000002,16.379998999999998,1825200
FOSL,20170310,16.92,17.370001000000002,16.92,17.059998999999998,1142300
FOSL,20170309,17.309998999999998,17.48,16.67,16.82,1305100
FOSL,20170308,17.059998999999998,17.469998999999998,17.030001000000002,17.299999,1168600
FOSL,20170307,17.209999,17.27,16.809998999999998,16.969998999999998,1628600
FOSL,20170306,17.48,17.549999,17.15,17.35,1912800
FOSL,20170303,18.5,18.790001,17.01,17.42,5739900
FOSL,20170302,18.92,19.110001,18.639999,18.67,1640600
FOSL,20170301,19.09,19.25,18.77,18.99,1552700
FOSL,20170228,19.26,19.370001000000002,18.809998999999998,18.91,1579900
FOSL,20170227,19.200001,19.51,19.040001,19.370001000000002,1506100
FOSL,20170224,19.200001,19.48,18.85,19.190001000000002,2683100
FOSL,20170223,20.120001000000002,20.120001000000002,19.34,19.42,1679400
FOSL,20170222,19.889999,20.139999,19.75,19.9,959300
FOSL,20170221,20.879998999999998,20.950001,19.6,19.879998999999998,3165600
FOSL,20170217,20.25,21.030001000000002,20.02,20.73,3198700
FOSL,20170216,19.629998999999998,20.309998999999998,18.9,20.24,5038400
FOSL,20170215,18.969998999999998,19.77,18.1,19.48,18144300
FOSL,20170214,22.860001,23.49,22.799999,22.870001000000002,2812400
FOSL,20170213,23.15,23.219998999999998,22.68,22.98,1454900
FOSL,20170210,22.52,23.610001,22.459999,22.879998999999998,3074700
FOSL,20170209,23.969998999999998,24.280001000000002,22.780001000000002,23.309998999999998,3889100
FOSL,20170208,23.67,24.280001000000002,23.43,24.07,1789400
FOSL,20170207,24.49,24.799999,23.68,23.75,2163600
FOSL,20170206,25.35,26.01,25.25,25.610001,1026400
FOSL,20170203,24.719998999999998,25.459999,24.35,25.34,1455600
FOSL,20170202,24.9,25.280001000000002,24.620001000000002,24.75,1215000
FOSL,20170201,24.879998999999998,25.129998999999998,24.280001000000002,24.92,1325700
FOSL,20170131,24.629998999999998,25.629998999999998,24.299999,25.57,724000
FOSL,20170130,25.01,25.190001000000002,24.17,24.9,860400
FOSL,20170127,25.27,25.950001,24.93,25.33,1444600
FOSL,20170126,25.9,26.299999,24.98,25.17,1109900
FOSL,20170125,26.08,26.780001000000002,26.02,26.49,1048700
FOSL,20170124,24.74,25.879998999999998,24.74,25.790001,832800
FOSL,20170123,24.620001000000002,24.940001000000002,24.43,24.59,579900
FOSL,20170120,24.66,25.18,24.620001000000002,24.82,720900
FOSL,20170119,25.280001000000002,25.67,24.41,24.559998999999998,692800
FOSL,20170118,25.59,25.629998999999998,24.74,25.26,1808900
FOSL,20170117,25.280001000000002,26.02,25.280001000000002,25.629998999999998,1530600
FOSL,20170113,24.780001000000002,25.34,24.780001000000002,25.16,1092800
FOSL,20170112,25.059998999999998,25.25,24.389999,24.690001000000002,849600
FOSL,20170111,25.0,25.0,24.200001,24.879998999999998,997900
FOSL,20170110,24.75,25.209999,24.65,25.030001000000002,1068200
FOSL,20170109,25.040001,25.059998999999998,24.43,24.51,991100
FOSL,20170106,25.110001,25.530001000000002,24.889999,25.209999,842700
FOSL,20170105,26.27,26.299999,24.52,25.01,2388500
FOSL,20170104,26.690001000000002,27.33,26.66,27.08,959000
FOSL,20170103,26.07,26.690001000000002,25.959999,26.370001000000002,992200
FOSL,20161230,25.82,26.41,25.629998999999998,25.860001,967300
FOSL,20161229,26.360001,26.690001000000002,25.58,25.76,667900
FOSL,20161228,26.459999,26.870001000000002,25.85,26.190001000000002,871500
FOSL,20161227,26.34,26.93,25.93,26.35,726900
FOSL,20161223,26.4,27.43,26.27,26.450001,855400
FOSL,20161222,27.75,27.93,26.08,26.23,1681800
FOSL,20161221,28.709999,28.709999,27.76,27.82,729700
FOSL,20161220,28.309998999999998,28.959999,28.09,28.73,838300
FOSL,20161219,28.879998999999998,29.35,28.030001000000002,28.290001,1286000
FOSL,20161216,31.4,31.4,28.73,28.870001000000002,2212100
FOSL,20161215,31.85,32.240002000000004,31.08,31.309998999999998,732500
FOSL,20161214,31.98,32.299999,31.48,31.719998999999998,601300
FOSL,20161213,32.959998999999996,32.970001,31.92,31.99,1007800
FOSL,20161212,33.73,34.209998999999996,32.509997999999996,32.599998,830000
FOSL,20161209,34.419998,34.849998,33.650002,33.720001,2251000
FOSL,20161208,34.0,35.040001000000004,33.970001,34.619999,975100
FOSL,20161207,33.82,34.009997999999996,33.259997999999996,33.93,984700
FOSL,20161206,34.25,34.459998999999996,33.330002,33.84,854100
FOSL,20161205,33.02,34.459998999999996,32.93,34.009997999999996,1260900
FOSL,20161202,33.009997999999996,33.849998,32.580002,32.689999,697500
FOSL,20161201,33.529999,34.32,32.799999,33.099998,1132900
FOSL,20161130,34.91,35.009997999999996,33.41,33.419998,738700
FOSL,20161129,35.080002,35.209998999999996,34.380001,34.84,913800
FOSL,20161128,35.5,35.700001,34.59,34.880001,1827600
FOSL,20161125,36.759997999999996,36.790001000000004,35.869999,35.959998999999996,613400
FOSL,20161123,36.029999,36.869999,35.82,36.610001000000004,1026200
FOSL,20161122,35.639998999999996,36.48,35.290001000000004,36.279999,1075500
FOSL,20161121,35.259997999999996,36.080002,35.080002,35.240002000000004,1089200
FOSL,20161118,34.790001000000004,34.98,33.630001,34.330002,868600
FOSL,20161117,35.82,36.02,34.759997999999996,34.849998,1275200
FOSL,20161116,34.799999,36.650002,34.299999,35.700001,2014800
FOSL,20161115,33.77,33.810001,32.189999,32.919998,943100
FOSL,20161114,32.110001000000004,33.970001,31.92,33.720001,1149800
FOSL,20161111,31.299999,31.950001,31.139999,31.74,1172700
FOSL,20161110,28.700001,31.35,28.65,31.190001000000002,2158500
FOSL,20161109,26.610001,28.24,25.66,28.07,841500
FOSL,20161108,26.940001000000002,27.43,26.25,27.200001,709300
FOSL,20161107,26.26,27.209999,25.809998999999998,26.92,1107600
FOSL,20161104,23.290001,27.0,23.1,25.58,2406900
FOSL,20161103,25.809998999999998,25.99,24.26,24.709999,1826500
FOSL,20161102,26.110001,26.35,25.540001,25.74,920100
FOSL,20161101,27.42,27.6,25.780001000000002,26.27,663700
FOSL,20161031,27.200001,27.860001,27.030001000000002,27.27,938900
FOSL,20161028,26.629998999999998,26.93,25.93,26.49,760400
FOSL,20161027,28.540001,28.940001000000002,26.48,26.58,1239500
FOSL,20161026,28.58,29.52,28.58,29.110001,358200
FOSL,20161025,28.98,29.9,28.540001,28.75,567500
FOSL,20161024,28.9,29.74,28.6,29.18,873300
FOSL,20161021,28.18,28.51,27.950001,28.4,315900
FOSL,20161020,28.57,28.93,28.1,28.549999,361300
FOSL,20161019,28.190001000000002,28.74,27.91,28.620001000000002,489600
FOSL,20161018,28.219998999999998,28.219998999999998,27.559998999999998,28.02,460600
FOSL,20161017,28.540001,28.709999,27.719998999999998,27.74,337700
FOSL,20161014,28.370001000000002,28.75,28.1,28.549999,735300
FOSL,20161013,28.85,28.870001000000002,27.9,28.07,815700
FOSL,20161012,28.9,29.27,28.58,28.91,428800
FOSL,20161011,29.809998999999998,29.870001000000002,28.85,28.98,435300
FOSL,20161010,28.860001,30.07,28.709999,29.809998999999998,558200
FOSL,20161007,29.07,29.280001000000002,28.48,28.66,485500
FOSL,20161006,28.93,29.07,28.1,29.049999,619600
FOSL,20161005,27.959999,29.139999,27.959999,29.07,618900
FOSL,20161004,27.9,28.040001,27.540001,27.83,936600
FOSL,20161003,27.6,27.91,27.440001000000002,27.5,708700
FOSL,20160930,27.93,27.940001000000002,27.42,27.77,754800
FOSL,20160929,28.360001,28.690001000000002,27.559998999999998,27.58,621400
FOSL,20160928,28.93,29.01,28.040001,28.299999,796900
FOSL,20160927,28.719998999999998,29.0,28.33,28.75,507100
FOSL,20160926,30.1,30.299999,28.74,28.77,917200
FOSL,20160923,29.98,30.629998999999998,29.719998999999998,30.35,870700
FOSL,20160922,29.370001000000002,30.809998999999998,29.23,30.139999,1825000
FOSL,20160921,27.93,29.23,27.879998999999998,29.18,1484100
FOSL,20160920,27.639999,28.15,27.48,27.93,1698900
FOSL,20160919,26.99,27.77,26.99,27.34,776200
FOSL,20160916,26.809998999999998,27.040001,26.459999,26.809998999999998,1069000
FOSL,20160915,26.51,27.040001,26.32,27.0,960600
FOSL,20160914,27.129998999999998,27.32,26.299999,26.67,601400
FOSL,20160913,27.32,27.58,26.559998999999998,27.16,518700
FOSL,20160912,27.059998999999998,27.74,26.639999,27.709999,575600
FOSL,20160909,28.0,28.129998999999998,27.16,27.16,857700
FOSL,20160908,28.41,28.610001,28.0,28.15,591200
FOSL,20160907,28.040001,28.66,27.74,28.629998999999998,782400
FOSL,20160906,28.200001,28.200001,27.559998999999998,27.959999,787800
FOSL,20160902,28.42,28.59,28.01,28.129998999999998,641200
FOSL,20160901,28.530001000000002,28.940001000000002,27.57,28.15,1009500
FOSL,20160831,28.639999,29.08,28.139999,28.559998999999998,787600
FOSL,20160830,29.280001000000002,29.540001,28.379998999999998,28.59,626700
FOSL,20160829,29.719998999999998,29.799999,29.27,29.450001,474000
FOSL,20160826,30.120001000000002,30.559998999999998,29.120001000000002,29.5,884400
FOSL,20160825,29.780001000000002,30.23,29.440001000000002,30.059998999999998,1270400
FOSL,20160824,31.690001000000002,31.690001000000002,29.969998999999998,30.09,1328000
FOSL,20160823,31.469998999999998,32.110001000000004,31.469998999999998,31.73,722200
FOSL,20160822,31.780001000000002,31.84,31.059998999999998,31.41,791900
FOSL,20160819,31.549999,32.0,31.459999,31.799999,628400
FOSL,20160818,31.549999,32.0,31.309998999999998,31.530001000000002,889400
FOSL,20160817,31.77,31.85,30.93,31.469998999999998,1185100
FOSL,20160816,31.84,32.290001000000004,31.67,31.77,812800
FOSL,20160815,31.549999,32.23,31.42,31.99,702500
FOSL,20160812,31.84,32.240002000000004,31.35,31.620001000000002,781400
FOSL,20160811,30.950001,32.52,30.950001,31.950001,1436900
FOSL,20160810,32.799999,33.049999,30.030001000000002,30.57,4239600
FOSL,20160809,30.67,31.48,30.15,30.360001,2435000
FOSL,20160808,30.6,31.59,30.530001000000002,30.74,1282300
FOSL,20160805,29.940001000000002,30.82,29.83,30.549999,2727400
FOSL,20160804,29.809998999999998,30.5,29.440001000000002,29.540001,1281100
FOSL,20160803,29.200001,30.059998999999998,28.9,29.969998999999998,1734200
FOSL,20160802,31.469998999999998,31.559998999999998,29.98,30.040001,1311100
FOSL,20160801,31.73,31.99,31.139999,31.57,692100
FOSL,20160729,31.23,31.76,30.610001,31.6,834000
FOSL,20160728,30.92,31.35,30.440001000000002,31.280001000000002,693700
FOSL,20160727,30.92,31.629998999999998,30.780001000000002,31.23,885600
FOSL,20160726,29.780001000000002,30.969998999999998,29.780001000000002,30.799999,701300
