<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
KARSN.IS,20180518,1.71,1.73,1.7,1.73,10123927.0
KARSN.IS,20180517,1.73,1.77,1.7,1.71,19432364.0
KARSN.IS,20180516,1.75,1.76,1.69,1.73,27652546.0
KARSN.IS,20180515,1.78,1.8,1.74,1.76,15337543.0
KARSN.IS,20180514,1.78,1.82,1.78,1.81,15258414.0
KARSN.IS,20180511,1.81,1.81,1.76,1.79,12466616.0
KARSN.IS,20180510,1.85,1.91,1.79,1.81,54958547.0
KARSN.IS,20180509,1.83,1.86,1.77,1.84,33557498.0
KARSN.IS,20180508,1.88,1.9,1.84,1.86,39521924.0
KARSN.IS,20180507,1.83,1.9,1.83,1.86,19482634.0
KARSN.IS,20180504,1.89,1.9,1.83,1.83,21150840.0
KARSN.IS,20180503,1.93,1.95,1.89,1.9,25169740.0
KARSN.IS,20180502,1.96,1.98,1.89,1.93,33784801.0
KARSN.IS,20180501,1.95,1.95,1.95,1.95,0.0
KARSN.IS,20180430,2.02,2.04,1.95,1.95,20401696.0
KARSN.IS,20180427,2.01,2.01,1.98,2.0,21273982.0
KARSN.IS,20180426,2.02,2.04,1.99,2.01,19482686.0
KARSN.IS,20180425,2.06,2.07,1.98,2.01,24207722.0
KARSN.IS,20180424,2.03,2.08,2.03,2.03,43334391.0
KARSN.IS,20180423,2.03,2.03,2.03,2.03,0.0
KARSN.IS,20180420,2.07,2.08,2.01,2.03,22789390.0
KARSN.IS,20180419,2.09,2.1,2.06,2.08,24519034.0
KARSN.IS,20180418,1.99,2.1,1.94,2.09,62021331.0
KARSN.IS,20180417,2.06,2.1,1.98,1.99,62658454.0
KARSN.IS,20180416,2.0,2.07,1.99,2.05,66913385.0
KARSN.IS,20180413,1.98,2.02,1.96,1.97,35517344.0
KARSN.IS,20180412,1.97,2.0,1.92,1.97,47121652.0
KARSN.IS,20180411,2.02,2.06,1.85,1.95,69848562.0
KARSN.IS,20180410,2.15,2.17,1.97,2.03,53163524.0
KARSN.IS,20180409,2.34,2.35,2.15,2.16,81555520.0
KARSN.IS,20180406,2.27,2.34,2.27,2.33,70528768.0
KARSN.IS,20180405,2.28,2.32,2.27,2.29,32295975.0
KARSN.IS,20180404,2.3,2.31,2.27,2.28,31992145.0
KARSN.IS,20180403,2.31,2.33,2.27,2.29,39200552.0
KARSN.IS,20180402,2.29,2.32,2.25,2.3,62189059.0
KARSN.IS,20180330,2.31,2.34,2.26,2.27,53759351.0
KARSN.IS,20180329,2.31,2.33,2.28,2.3,60506982.0
KARSN.IS,20180328,2.3,2.39,2.26,2.29,108202074.0
KARSN.IS,20180327,2.5,2.51,2.3,2.3,113893587.0
KARSN.IS,20180326,2.28,2.49,2.28,2.47,227865979.0
KARSN.IS,20180323,2.14,2.33,2.13,2.25,120244324.0
KARSN.IS,20180322,2.23,2.25,2.16,2.17,100533583.0
KARSN.IS,20180321,2.14,2.23,2.13,2.23,111046631.0
KARSN.IS,20180320,2.15,2.16,2.12,2.14,35131395.0
KARSN.IS,20180319,2.14,2.15,2.12,2.15,22362741.0
KARSN.IS,20180316,2.14,2.21,2.13,2.14,156028901.0
KARSN.IS,20180315,2.08,2.12,2.07,2.08,42826286.0
KARSN.IS,20180314,2.15,2.16,2.08,2.1,53393252.0
KARSN.IS,20180313,2.08,2.19,2.05,2.16,132677123.0
KARSN.IS,20180312,2.05,2.1,2.04,2.08,48116210.0
KARSN.IS,20180309,2.04,2.06,2.02,2.04,14707483.0
KARSN.IS,20180308,2.03,2.06,2.02,2.03,18817107.0
KARSN.IS,20180307,2.01,2.05,2.01,2.02,26548116.0
KARSN.IS,20180306,2.11,2.12,2.0,2.01,52439561.0
KARSN.IS,20180305,2.07,2.1,2.05,2.07,26473795.0
KARSN.IS,20180302,2.04,2.1,2.02,2.06,52911442.0
KARSN.IS,20180301,2.07,2.08,2.04,2.06,25617302.0
KARSN.IS,20180228,2.07,2.09,2.06,2.08,24125375.0
KARSN.IS,20180227,2.07,2.12,2.06,2.09,75750170.0
KARSN.IS,20180226,2.05,2.09,2.04,2.07,77359304.0
KARSN.IS,20180223,2.03,2.03,2.0,2.02,20750083.0
KARSN.IS,20180222,2.02,2.05,2.0,2.01,27592265.0
KARSN.IS,20180221,2.01,2.03,1.98,2.02,36936814.0
KARSN.IS,20180220,2.04,2.05,1.93,1.94,46964378.0
KARSN.IS,20180219,2.12,2.13,2.04,2.06,53122883.0
KARSN.IS,20180216,2.12,2.13,2.07,2.09,61963894.0
KARSN.IS,20180215,2.04,2.12,2.04,2.11,85355261.0
KARSN.IS,20180214,2.06,2.07,2.01,2.01,30373767.0
KARSN.IS,20180213,2.11,2.12,2.03,2.03,72249039.0
KARSN.IS,20180212,2.04,2.14,2.02,2.1,90005268.0
KARSN.IS,20180209,2.01,2.05,1.97,2.0,47812810.0
KARSN.IS,20180208,2.12,2.14,2.03,2.03,47972016.0
KARSN.IS,20180207,2.13,2.16,2.1,2.12,64165262.0
KARSN.IS,20180206,2.07,2.12,2.01,2.11,85827449.0
KARSN.IS,20180205,2.17,2.2,2.15,2.15,53155219.0
KARSN.IS,20180202,2.24,2.24,2.18,2.18,32210530.0
KARSN.IS,20180201,2.25,2.28,2.21,2.23,60172898.0
KARSN.IS,20180131,2.25,2.27,2.22,2.22,70626230.0
KARSN.IS,20180130,2.27,2.31,2.23,2.23,59048423.0
KARSN.IS,20180129,2.28,2.34,2.25,2.28,178737289.0
KARSN.IS,20180126,2.26,2.28,2.2,2.27,106105601.0
KARSN.IS,20180125,2.25,2.29,2.23,2.24,106148416.0
KARSN.IS,20180124,2.25,2.29,2.22,2.24,108243469.0
KARSN.IS,20180123,2.3,2.31,2.25,2.25,103948387.0
KARSN.IS,20180122,2.33,2.36,2.26,2.28,237004217.0
KARSN.IS,20180119,2.18,2.33,2.18,2.29,372145009.0
KARSN.IS,20180118,2.21,2.22,2.17,2.18,121250238.0
KARSN.IS,20180117,2.24,2.27,2.14,2.17,296390795.0
KARSN.IS,20180116,1.96,2.26,1.94,2.23,373351645.0
KARSN.IS,20180115,2.09,2.11,1.98,1.98,192442215.0
KARSN.IS,20180112,2.11,2.15,2.05,2.08,135339998.0
KARSN.IS,20180111,2.05,2.13,2.03,2.09,251677444.0
KARSN.IS,20180110,1.94,2.04,1.9,2.04,204793743.0
KARSN.IS,20180109,1.9,1.95,1.89,1.93,136101977.0
KARSN.IS,20180108,1.94,1.95,1.87,1.89,101010706.0
KARSN.IS,20180105,1.94,1.97,1.9,1.92,124631736.0
KARSN.IS,20180104,1.86,1.93,1.84,1.9,204590939.0
KARSN.IS,20180103,1.81,1.98,1.8,1.85,528991154.0
KARSN.IS,20180102,1.57,1.86,1.57,1.8,478244369.0
KARSN.IS,20180101,1.56,1.56,1.56,1.56,0.0
KARSN.IS,20171229,1.58,1.58,1.56,1.56,10395201.0
KARSN.IS,20171228,1.56,1.6,1.55,1.57,54746249.0
KARSN.IS,20171227,1.54,1.56,1.53,1.55,34764201.0
KARSN.IS,20171226,1.6,1.6,1.53,1.54,42650931.0
KARSN.IS,20171225,1.53,1.61,1.52,1.59,120473134.0
KARSN.IS,20171222,1.51,1.53,1.51,1.51,21244343.0
KARSN.IS,20171221,1.51,1.53,1.49,1.5,25175889.0
KARSN.IS,20171220,1.54,1.57,1.51,1.51,43666702.0
KARSN.IS,20171219,1.5,1.61,1.49,1.54,140506764.0
KARSN.IS,20171218,1.48,1.51,1.47,1.5,34216847.0
KARSN.IS,20171215,1.49,1.49,1.47,1.47,21164823.0
KARSN.IS,20171214,1.49,1.49,1.46,1.48,29638761.0
KARSN.IS,20171213,1.5,1.51,1.46,1.48,34671559.0
KARSN.IS,20171212,1.51,1.52,1.48,1.49,28302239.0
KARSN.IS,20171211,1.49,1.52,1.49,1.52,29443282.0
KARSN.IS,20171208,1.49,1.51,1.47,1.48,40202343.0
KARSN.IS,20171207,1.45,1.49,1.43,1.48,49767235.0
KARSN.IS,20171206,1.43,1.48,1.42,1.44,86022319.0
KARSN.IS,20171205,1.43,1.45,1.41,1.43,47264320.0
KARSN.IS,20171204,1.38,1.43,1.38,1.43,45156702.0
KARSN.IS,20171201,1.39,1.4,1.37,1.38,26416920.0
KARSN.IS,20171130,1.39,1.42,1.37,1.39,37459096.0
KARSN.IS,20171129,1.39,1.4,1.37,1.37,39508306.0
KARSN.IS,20171128,1.5,1.51,1.39,1.39,57018365.0
KARSN.IS,20171127,1.46,1.55,1.45,1.5,220815539.0
KARSN.IS,20171124,1.4,1.41,1.37,1.38,45148306.0
KARSN.IS,20171123,1.46,1.46,1.39,1.41,45555512.0
KARSN.IS,20171122,1.43,1.45,1.39,1.45,85286631.0
KARSN.IS,20171121,1.36,1.43,1.36,1.42,77003221.0
KARSN.IS,20171120,1.42,1.49,1.37,1.38,114033552.0
KARSN.IS,20171117,1.51,1.52,1.4,1.42,63514595.0
KARSN.IS,20171116,1.58,1.59,1.49,1.5,126692097.0
KARSN.IS,20171115,1.68,1.69,1.57,1.57,59369546.0
KARSN.IS,20171114,1.7,1.71,1.64,1.68,68205144.0
KARSN.IS,20171113,1.7,1.76,1.68,1.7,79328801.0
KARSN.IS,20171110,1.74,1.75,1.67,1.68,46891729.0
KARSN.IS,20171109,1.81,1.82,1.72,1.73,55707896.0
KARSN.IS,20171108,1.76,1.86,1.74,1.8,164916993.0
KARSN.IS,20171107,1.83,1.85,1.74,1.75,94173151.0
KARSN.IS,20171106,1.92,1.95,1.82,1.82,148019261.0
KARSN.IS,20171103,2.06,2.06,1.88,1.91,230017352.0
KARSN.IS,20171102,2.11,2.35,1.88,2.04,570935531.0
KARSN.IS,20171101,1.97,2.31,1.8,2.01,606898756.0
KARSN.IS,20171031,1.79,2.08,1.77,2.08,241705423.0
KARSN.IS,20171030,1.72,1.79,1.68,1.74,88473382.0
KARSN.IS,20171027,1.56,1.73,1.56,1.72,113734602.0
KARSN.IS,20171026,1.61,1.64,1.56,1.57,54637237.0
KARSN.IS,20171025,1.47,1.62,1.46,1.61,96496349.0
KARSN.IS,20171024,1.49,1.51,1.45,1.45,22040486.0
KARSN.IS,20171023,1.45,1.5,1.44,1.49,37440582.0
KARSN.IS,20171020,1.44,1.48,1.43,1.44,51330556.0
KARSN.IS,20171019,1.43,1.44,1.42,1.43,12443670.0
KARSN.IS,20171018,1.44,1.44,1.42,1.42,9295233.0
KARSN.IS,20171017,1.42,1.46,1.42,1.43,18238889.0
KARSN.IS,20171016,1.44,1.44,1.41,1.42,8405681.0
KARSN.IS,20171013,1.45,1.45,1.42,1.42,14665718.0
KARSN.IS,20171012,1.46,1.47,1.43,1.44,19051937.0
KARSN.IS,20171011,1.41,1.46,1.39,1.44,29194556.0
KARSN.IS,20171010,1.39,1.42,1.38,1.42,17272319.0
KARSN.IS,20171009,1.35,1.38,1.28,1.36,30652906.0
KARSN.IS,20171006,1.46,1.47,1.45,1.46,15689226.0
KARSN.IS,20171005,1.51,1.51,1.47,1.48,24141473.0
KARSN.IS,20171004,1.46,1.5,1.45,1.5,33121912.0
KARSN.IS,20171003,1.42,1.49,1.41,1.45,64205037.0
KARSN.IS,20171002,1.35,1.4,1.34,1.39,35399757.0
KARSN.IS,20170929,1.37,1.38,1.35,1.35,18958290.0
KARSN.IS,20170928,1.33,1.36,1.32,1.35,19480212.0
KARSN.IS,20170927,1.36,1.36,1.33,1.33,15380991.0
KARSN.IS,20170926,1.35,1.37,1.32,1.35,32649988.0
KARSN.IS,20170925,1.43,1.43,1.3,1.32,55202499.0
KARSN.IS,20170922,1.47,1.47,1.44,1.44,15054441.0
KARSN.IS,20170921,1.44,1.46,1.43,1.46,20985752.0
KARSN.IS,20170920,1.43,1.45,1.41,1.45,23176083.0
KARSN.IS,20170919,1.46,1.47,1.39,1.41,31020611.0
KARSN.IS,20170918,1.55,1.55,1.46,1.46,27341891.0
KARSN.IS,20170915,1.55,1.58,1.53,1.54,28975721.0
KARSN.IS,20170914,1.56,1.58,1.51,1.54,33760178.0
KARSN.IS,20170913,1.6,1.62,1.55,1.55,18950765.0
KARSN.IS,20170912,1.57,1.62,1.55,1.6,52235380.0
KARSN.IS,20170911,1.54,1.57,1.53,1.57,28026907.0
