<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
DOHOL.IS,20180518,0.96,0.97,0.94,0.96,21273056.0
DOHOL.IS,20180517,0.95,1.02,0.95,0.96,71267912.0
DOHOL.IS,20180516,0.93,0.93,0.91,0.93,9842494.0
DOHOL.IS,20180515,0.92,0.94,0.91,0.92,22356595.0
DOHOL.IS,20180514,0.92,0.96,0.92,0.93,29455300.0
DOHOL.IS,20180511,0.95,0.97,0.92,0.92,22319157.0
DOHOL.IS,20180510,0.95,0.97,0.93,0.95,15780435.0
DOHOL.IS,20180509,0.95,0.97,0.91,0.94,26744748.0
DOHOL.IS,20180508,0.98,0.98,0.95,0.97,33651719.0
DOHOL.IS,20180507,0.93,0.98,0.91,0.97,64017552.0
DOHOL.IS,20180504,0.98,0.98,0.91,0.93,69680472.0
DOHOL.IS,20180503,1.02,1.03,0.98,0.98,33196435.0
DOHOL.IS,20180502,1.03,1.04,0.97,1.02,66034600.0
DOHOL.IS,20180501,1.03,1.03,1.03,1.03,0.0
DOHOL.IS,20180430,1.11,1.11,1.01,1.03,37799903.0
DOHOL.IS,20180427,1.06,1.1,1.05,1.1,31766979.0
DOHOL.IS,20180426,1.07,1.08,1.04,1.06,22516137.0
DOHOL.IS,20180425,1.09,1.11,1.05,1.06,37934796.0
DOHOL.IS,20180424,1.07,1.12,1.07,1.09,42955753.0
DOHOL.IS,20180423,1.07,1.07,1.07,1.07,0.0
DOHOL.IS,20180420,1.07,1.09,1.04,1.07,33403688.0
DOHOL.IS,20180419,1.14,1.15,1.11,1.13,40442698.0
DOHOL.IS,20180418,1.05,1.15,1.02,1.14,98146234.0
DOHOL.IS,20180417,1.15,1.15,1.05,1.06,96172467.0
DOHOL.IS,20180416,1.17,1.18,1.13,1.13,42663768.0
DOHOL.IS,20180413,1.2,1.23,1.17,1.17,123061777.0
DOHOL.IS,20180412,1.16,1.21,1.13,1.17,95733134.0
DOHOL.IS,20180411,1.18,1.22,1.1,1.15,140942636.0
DOHOL.IS,20180410,1.37,1.37,1.11,1.2,182894859.0
DOHOL.IS,20180409,1.43,1.44,1.36,1.38,89937151.0
DOHOL.IS,20180406,1.43,1.45,1.41,1.42,101789593.0
DOHOL.IS,20180405,1.42,1.5,1.39,1.43,212954216.0
DOHOL.IS,20180404,1.46,1.46,1.39,1.41,116274892.0
DOHOL.IS,20180403,1.34,1.47,1.32,1.46,217111331.0
DOHOL.IS,20180402,1.36,1.37,1.32,1.33,35633293.0
DOHOL.IS,20180330,1.34,1.37,1.28,1.35,136365280.0
DOHOL.IS,20180329,1.39,1.41,1.3,1.34,116314446.0
DOHOL.IS,20180328,1.33,1.4,1.31,1.36,156957911.0
DOHOL.IS,20180327,1.4,1.41,1.3,1.33,167484135.0
DOHOL.IS,20180326,1.32,1.44,1.26,1.37,446367247.0
DOHOL.IS,20180323,1.14,1.24,1.11,1.24,284171475.0
DOHOL.IS,20180322,1.04,1.04,1.0,1.04,96465691.0
DOHOL.IS,20180321,0.74,0.87,0.73,0.87,154615510.0
DOHOL.IS,20180320,0.73,0.74,0.72,0.74,14738214.0
DOHOL.IS,20180319,0.73,0.73,0.72,0.72,6912873.0
DOHOL.IS,20180316,0.74,0.74,0.72,0.72,8489922.0
DOHOL.IS,20180315,0.74,0.74,0.73,0.74,5883672.0
DOHOL.IS,20180314,0.75,0.76,0.73,0.73,18497919.0
DOHOL.IS,20180313,0.76,0.76,0.74,0.76,16640427.0
DOHOL.IS,20180312,0.75,0.76,0.75,0.75,4982295.0
DOHOL.IS,20180309,0.76,0.77,0.75,0.76,14396458.0
DOHOL.IS,20180308,0.78,0.78,0.76,0.76,5751250.0
DOHOL.IS,20180307,0.78,0.79,0.77,0.77,13389767.0
DOHOL.IS,20180306,0.79,0.8,0.78,0.78,4957321.0
DOHOL.IS,20180305,0.79,0.79,0.78,0.79,2434131.0
DOHOL.IS,20180302,0.78,0.79,0.78,0.78,3330032.0
DOHOL.IS,20180301,0.79,0.8,0.78,0.79,3950190.0
DOHOL.IS,20180228,0.79,0.8,0.78,0.8,7540972.0
DOHOL.IS,20180227,0.8,0.8,0.79,0.8,6198165.0
DOHOL.IS,20180226,0.79,0.8,0.79,0.8,3399706.0
DOHOL.IS,20180223,0.79,0.8,0.78,0.79,13995147.0
DOHOL.IS,20180222,0.78,0.79,0.78,0.78,8501907.0
DOHOL.IS,20180221,0.78,0.79,0.78,0.78,4986152.0
DOHOL.IS,20180220,0.8,0.8,0.77,0.78,15514362.0
DOHOL.IS,20180219,0.8,0.81,0.79,0.79,4619976.0
DOHOL.IS,20180216,0.81,0.81,0.79,0.8,8196009.0
DOHOL.IS,20180215,0.79,0.81,0.78,0.8,12929974.0
DOHOL.IS,20180214,0.8,0.8,0.77,0.78,16385867.0
DOHOL.IS,20180213,0.81,0.81,0.79,0.79,19071685.0
DOHOL.IS,20180212,0.8,0.81,0.8,0.8,7564531.0
DOHOL.IS,20180209,0.8,0.8,0.78,0.8,11127434.0
DOHOL.IS,20180208,0.82,0.83,0.79,0.81,20335347.0
DOHOL.IS,20180207,0.82,0.83,0.81,0.82,34090537.0
DOHOL.IS,20180206,0.8,0.82,0.79,0.81,13719020.0
DOHOL.IS,20180205,0.83,0.84,0.82,0.83,15027900.0
DOHOL.IS,20180202,0.85,0.85,0.83,0.84,8159942.0
DOHOL.IS,20180201,0.85,0.87,0.83,0.85,32622238.0
DOHOL.IS,20180131,0.84,0.85,0.84,0.85,5623843.0
DOHOL.IS,20180130,0.84,0.86,0.84,0.84,17675996.0
DOHOL.IS,20180129,0.86,0.86,0.84,0.85,5490587.0
DOHOL.IS,20180126,0.85,0.86,0.84,0.85,17513256.0
