<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
ISCTR.IS,20180518,6.1,6.26,6.1,6.21,26913585.0
ISCTR.IS,20180517,6.18,6.2,6.04,6.12,12900481.0
ISCTR.IS,20180516,5.98,6.22,5.92,6.16,49244465.0
ISCTR.IS,20180515,6.01,6.11,5.95,5.97,20684140.0
ISCTR.IS,20180514,5.94,6.14,5.93,6.1,21922804.0
ISCTR.IS,20180511,6.01,6.03,5.85,5.89,23955566.0
ISCTR.IS,20180510,6.01,6.07,5.86,6.03,33052670.0
ISCTR.IS,20180509,5.73,6.02,5.72,5.96,23278361.0
ISCTR.IS,20180508,5.94,5.96,5.75,5.77,20811385.0
ISCTR.IS,20180507,5.99,6.04,5.91,5.91,12988663.0
ISCTR.IS,20180504,5.91,6.06,5.86,5.99,26769536.0
ISCTR.IS,20180503,6.13,6.16,5.88,5.91,36119994.0
ISCTR.IS,20180502,6.19,6.23,6.02,6.16,22864115.0
ISCTR.IS,20180501,6.15,6.15,6.15,6.15,0.0
ISCTR.IS,20180430,6.4,6.42,6.11,6.15,18035981.0
ISCTR.IS,20180427,6.27,6.43,6.24,6.36,13708195.0
ISCTR.IS,20180426,6.2,6.28,6.12,6.25,15331801.0
ISCTR.IS,20180425,6.41,6.45,6.15,6.18,25601356.0
ISCTR.IS,20180424,6.4,6.45,6.35,6.38,18766925.0
ISCTR.IS,20180423,6.41,6.41,6.41,6.41,0.0
ISCTR.IS,20180420,6.55,6.58,6.38,6.41,21013454.0
ISCTR.IS,20180419,6.6,6.67,6.56,6.59,21568769.0
ISCTR.IS,20180418,6.41,6.64,6.36,6.61,37044350.0
ISCTR.IS,20180417,6.58,6.61,6.33,6.41,26700873.0
ISCTR.IS,20180416,6.54,6.66,6.51,6.53,17075761.0
ISCTR.IS,20180413,6.53,6.57,6.45,6.52,19495374.0
ISCTR.IS,20180412,6.4,6.53,6.34,6.45,15660679.0
ISCTR.IS,20180411,6.46,6.59,6.28,6.42,19084982.0
ISCTR.IS,20180410,6.67,6.67,6.42,6.5,19339845.0
ISCTR.IS,20180409,6.79,6.79,6.58,6.62,12693329.0
ISCTR.IS,20180406,6.74,6.82,6.72,6.74,11039217.0
ISCTR.IS,20180405,6.74,6.85,6.7,6.76,24024168.0
ISCTR.IS,20180404,6.82,6.84,6.71,6.74,14784375.0
ISCTR.IS,20180403,6.89,6.92,6.76,6.79,12066871.0
ISCTR.IS,20180402,7.16,7.19,7.1,7.1,4810639.0
ISCTR.IS,20180330,7.19,7.24,7.14,7.16,6442708.0
ISCTR.IS,20180329,6.98,7.14,6.94,7.12,13563243.0
ISCTR.IS,20180328,7.09,7.11,6.94,6.97,21277047.0
ISCTR.IS,20180327,7.21,7.25,7.12,7.13,9819703.0
ISCTR.IS,20180326,7.27,7.28,7.11,7.13,12376721.0
ISCTR.IS,20180323,7.13,7.29,7.11,7.23,12743732.0
ISCTR.IS,20180322,7.37,7.4,7.21,7.23,13120964.0
ISCTR.IS,20180321,7.22,7.3,7.2,7.28,14506080.0
ISCTR.IS,20180320,7.18,7.28,7.06,7.22,24449427.0
ISCTR.IS,20180319,7.44,7.48,7.03,7.12,23609952.0
ISCTR.IS,20180316,7.4,7.47,7.36,7.41,8154354.0
ISCTR.IS,20180315,7.54,7.54,7.36,7.4,12686361.0
ISCTR.IS,20180314,7.64,7.7,7.41,7.48,13079919.0
ISCTR.IS,20180313,7.7,7.74,7.59,7.64,9713233.0
ISCTR.IS,20180312,7.67,7.77,7.67,7.74,11029195.0
ISCTR.IS,20180309,7.7,7.71,7.57,7.61,8488131.0
ISCTR.IS,20180308,7.74,7.76,7.63,7.7,10994353.0
ISCTR.IS,20180307,7.6,7.77,7.59,7.73,12486185.0
ISCTR.IS,20180306,7.61,7.7,7.56,7.65,13292565.0
ISCTR.IS,20180305,7.55,7.62,7.49,7.55,11273933.0
ISCTR.IS,20180302,7.5,7.55,7.45,7.5,13281933.0
ISCTR.IS,20180301,7.57,7.63,7.54,7.55,17472451.0
ISCTR.IS,20180228,7.49,7.64,7.47,7.64,27123658.0
ISCTR.IS,20180227,7.61,7.65,7.5,7.53,19090979.0
ISCTR.IS,20180226,7.57,7.64,7.53,7.56,14281978.0
ISCTR.IS,20180223,7.46,7.6,7.45,7.51,19845362.0
ISCTR.IS,20180222,7.42,7.42,7.29,7.42,17897434.0
ISCTR.IS,20180221,7.21,7.42,7.19,7.42,25169746.0
ISCTR.IS,20180220,7.45,7.49,6.94,7.0,22410058.0
ISCTR.IS,20180219,7.66,7.68,7.34,7.39,23927374.0
ISCTR.IS,20180216,7.51,7.65,7.51,7.6,18154179.0
ISCTR.IS,20180215,7.43,7.48,7.38,7.47,14678647.0
ISCTR.IS,20180214,7.57,7.59,7.22,7.28,25082314.0
ISCTR.IS,20180213,7.65,7.73,7.47,7.47,18945489.0
ISCTR.IS,20180212,7.39,7.66,7.39,7.58,19031422.0
ISCTR.IS,20180209,7.33,7.46,7.24,7.29,23168496.0
ISCTR.IS,20180208,7.53,7.63,7.38,7.38,18668390.0
ISCTR.IS,20180207,7.51,7.87,7.44,7.52,37557302.0
ISCTR.IS,20180206,7.21,7.57,7.16,7.45,47271845.0
ISCTR.IS,20180205,7.84,7.84,7.46,7.49,37181160.0
ISCTR.IS,20180202,7.99,8.04,7.81,7.87,18136640.0
ISCTR.IS,20180201,8.13,8.2,7.95,7.95,29076445.0
ISCTR.IS,20180131,8.05,8.32,8.02,8.05,36433232.0
ISCTR.IS,20180130,8.12,8.27,7.95,7.99,20784323.0
ISCTR.IS,20180129,8.27,8.28,8.04,8.18,28823125.0
ISCTR.IS,20180126,7.95,8.23,7.94,8.22,41545725.0
ISCTR.IS,20180125,7.68,8.03,7.62,7.91,52437626.0
ISCTR.IS,20180124,7.37,7.68,7.37,7.68,45992436.0
ISCTR.IS,20180123,7.39,7.47,7.32,7.36,32806203.0
ISCTR.IS,20180122,7.24,7.32,7.14,7.32,18510328.0
ISCTR.IS,20180119,7.15,7.22,7.1,7.18,21708141.0
