<Ticker>,<DTYYYYMMDD>,<Open>,High,<Low>,<Close>,<Volume>
TRGYO.IS,20180518,2.65,2.68,2.61,2.66,431724.0
TRGYO.IS,20180517,2.65,2.67,2.61,2.64,318842.0
TRGYO.IS,20180516,2.64,2.67,2.56,2.63,1107086.0
TRGYO.IS,20180515,2.69,2.71,2.63,2.66,1083972.0
TRGYO.IS,20180514,2.65,2.78,2.63,2.73,1609952.0
TRGYO.IS,20180511,2.6,2.66,2.56,2.64,1338603.0
TRGYO.IS,20180510,2.63,2.65,2.53,2.58,2493834.0
TRGYO.IS,20180509,2.45,2.54,2.42,2.51,1595878.0
TRGYO.IS,20180508,2.53,2.59,2.44,2.48,1070790.0
TRGYO.IS,20180507,2.58,2.6,2.49,2.52,1503203.0
TRGYO.IS,20180504,2.54,2.59,2.46,2.58,1703217.0
TRGYO.IS,20180503,2.66,2.66,2.52,2.56,1628366.0
TRGYO.IS,20180502,2.85,2.85,2.6,2.66,2520850.0
TRGYO.IS,20180501,2.8,2.8,2.8,2.8,0.0
TRGYO.IS,20180430,2.94,2.97,2.79,2.8,1247982.0
TRGYO.IS,20180427,2.86,2.92,2.83,2.88,1444245.0
TRGYO.IS,20180426,2.83,2.91,2.8,2.88,2573191.0
TRGYO.IS,20180425,2.78,2.82,2.76,2.82,1300134.0
TRGYO.IS,20180424,2.79,2.79,2.74,2.77,494937.0
TRGYO.IS,20180423,2.82,2.82,2.82,2.82,0.0
TRGYO.IS,20180420,2.74,2.82,2.72,2.82,1612849.0
TRGYO.IS,20180419,2.7,2.76,2.65,2.73,1778571.0
TRGYO.IS,20180418,2.62,2.69,2.55,2.68,1171375.0
TRGYO.IS,20180417,2.75,2.77,2.62,2.65,2038249.0
TRGYO.IS,20180416,2.7,2.76,2.7,2.76,972417.0
TRGYO.IS,20180413,2.72,2.72,2.67,2.71,441141.0
TRGYO.IS,20180412,2.69,2.74,2.66,2.7,1165585.0
TRGYO.IS,20180411,2.79,2.81,2.61,2.71,1083308.0
TRGYO.IS,20180410,2.91,2.91,2.73,2.8,1762322.0
TRGYO.IS,20180409,2.98,2.99,2.84,2.87,997589.0
TRGYO.IS,20180406,2.88,2.99,2.87,2.93,3850342.0
TRGYO.IS,20180405,2.86,2.89,2.83,2.87,956806.0
TRGYO.IS,20180404,2.87,2.88,2.79,2.84,1187825.0
TRGYO.IS,20180403,2.92,2.93,2.86,2.87,428165.0
TRGYO.IS,20180402,2.9,2.93,2.89,2.91,252265.0
TRGYO.IS,20180330,2.9,2.94,2.9,2.91,221120.0
TRGYO.IS,20180329,2.8,2.96,2.79,2.89,1884176.0
TRGYO.IS,20180328,2.86,2.87,2.79,2.81,773735.0
TRGYO.IS,20180327,2.89,2.9,2.86,2.86,472294.0
TRGYO.IS,20180326,2.91,2.93,2.89,2.9,451588.0
